District,District Code,School,School Code,Grade,Subject,Total Number of Students,Total Number Tested,Smarter Balanced Participation Rate,Total Number with Scored Tests,Count,%,Count,%,Count,%,Count,%,Count,%,Average VSS
Waterbury School District,1510011,Duggan School,1511611,3,Math,43,43,100,43,23,53.5,*,*,10,23.3,*,*,*,*,2385
Waterbury School District,1510011,Duggan School,1511611,4,ELA,52,52,100,52,29,55.8,*,*,10,19.2,*,*,*,*,2412
Waterbury School District,1510011,Duggan School,1511611,4,Math,52,52,100,52,30,57.7,16,30.8,*,*,*,*,6,11.5,2406
Waterbury School District,1510011,Duggan School,1511611,5,ELA,50,50,100,50,29,58,12,24,*,*,*,*,9,18,2426
Waterbury School District,1510011,Duggan School,1511611,5,Math,50,50,100,50,39,78,*,*,*,*,0,0,*,*,2408
Waterbury School District,1510011,Duggan School,1511611,6,ELA,49,48,98,48,29,60.4,11,22.9,8,16.7,0,0,8,16.7,2443
Waterbury School District,1510011,Duggan School,1511611,6,Math,49,48,98,48,34,70.8,*,*,*,*,0,0,*,*,2423
Waterbury School District,1510011,Duggan School,1511611,7,ELA,46,46,100,46,20,43.5,11,23.9,15,32.6,0,0,15,32.6,2486
Waterbury School District,1510011,Duggan School,1511611,7,Math,46,46,100,46,31,67.4,9,19.6,*,*,*,*,6,13,2450
Waterbury School District,1510011,Duggan School,1511611,8,ELA,39,39,100,39,14,35.9,13,33.3,*,*,*,*,12,30.8,2524
Waterbury School District,1510011,Duggan School,1511611,8,Math,39,39,100,39,30,76.9,*,*,*,*,0,0,*,*,2454
Waterbury School District,1510011,Enlightenment School,1519111,6,ELA,9,6,*,6,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,Enlightenment School,1519111,6,Math,9,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,Enlightenment School,1519111,7,ELA,14,6,*,6,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,Enlightenment School,1519111,7,Math,14,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,Enlightenment School,1519111,8,ELA,22,10,45.5,9,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,Enlightenment School,1519111,8,Math,22,9,40.9,9,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,F. J. Kingsbury School,1511411,3,ELA,85,85,100,85,52,61.2,16,18.8,*,*,*,*,17,20,2357
Waterbury School District,1510011,F. J. Kingsbury School,1511411,3,Math,84,84,100,84,58,69,18,21.4,*,*,*,*,8,9.5,2357
Waterbury School District,1510011,F. J. Kingsbury School,1511411,4,ELA,83,83,100,83,54,65.1,7,8.4,16,19.3,6,7.2,22,26.5,2401
Waterbury School District,1510011,F. J. Kingsbury School,1511411,4,Math,83,83,100,83,55,66.3,*,*,*,*,0,0,*,*,2383
Waterbury School District,1510011,F. J. Kingsbury School,1511411,5,ELA,68,68,100,68,32,47.1,21,30.9,*,*,*,*,15,22.1,2448
Waterbury School District,1510011,F. J. Kingsbury School,1511411,5,Math,67,67,100,67,42,62.7,20,29.9,*,*,*,*,*,*,2438
Waterbury School District,1510011,Generali Autism,1513511,3,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,Generali Autism,1513511,3,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,Generali Autism,1513511,5,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,Generali Autism,1513511,5,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,Gilmartin School,1512611,3,ELA,45,44,97.8,44,24,54.5,15,34.1,*,*,*,*,*,*,2351
Waterbury School District,1510011,Gilmartin School,1512611,3,Math,45,44,97.8,44,27,61.4,11,25,*,*,*,*,6,13.6,2367
Waterbury School District,1510011,Gilmartin School,1512611,4,ELA,56,55,98.2,55,37,67.3,10,18.2,*,*,*,*,8,14.5,2373
Waterbury School District,1510011,Gilmartin School,1512611,4,Math,56,54,96.4,54,32,59.3,*,*,*,*,0,0,*,*,2387
Waterbury School District,1510011,Gilmartin School,1512611,5,ELA,55,54,98.2,54,40,74.1,9,16.7,*,*,*,*,*,*,2387
Waterbury School District,1510011,Gilmartin School,1512611,5,Math,55,52,94.5,52,42,80.8,*,*,0,0,*,*,*,*,2394
Waterbury School District,1510011,Gilmartin School,1512611,6,ELA,49,49,100,49,28,57.1,9,18.4,12,24.5,0,0,12,24.5,2455
Waterbury School District,1510011,Gilmartin School,1512611,6,Math,48,48,100,48,32,66.7,11,22.9,*,*,*,*,*,*,2415
Waterbury School District,1510011,Gilmartin School,1512611,7,ELA,55,55,100,55,36,65.5,10,18.2,9,16.4,0,0,9,16.4,2445
Waterbury School District,1510011,Gilmartin School,1512611,7,Math,55,54,98.2,54,39,72.2,*,*,*,*,0,0,*,*,2442
Waterbury School District,1510011,Gilmartin School,1512611,8,ELA,42,41,97.6,41,29,70.7,6,14.6,*,*,*,*,6,14.6,2454
Waterbury School District,1510011,Gilmartin School,1512611,8,Math,42,40,95.2,40,33,82.5,*,*,*,*,0,0,*,*,2429
Waterbury School District,1510011,H. S. Chase School,1510711,3,ELA,105,105,100,105,55,52.4,27,25.7,12,11.4,11,10.5,23,21.9,2371
Waterbury School District,1510011,H. S. Chase School,1510711,3,Math,105,105,100,105,47,44.8,32,30.5,20,19,6,5.7,26,24.8,2390
Waterbury School District,1510011,H. S. Chase School,1510711,4,ELA,120,120,100,120,64,53.3,31,25.8,15,12.5,10,8.3,25,20.8,2407
Waterbury School District,1510011,H. S. Chase School,1510711,4,Math,120,120,100,120,64,53.3,32,26.7,*,*,*,*,24,20,2415
Waterbury School District,1510011,H. S. Chase School,1510711,5,ELA,120,120,100,120,49,40.8,34,28.3,25,20.8,12,10,37,30.8,2460
Waterbury School District,1510011,H. S. Chase School,1510711,5,Math,120,120,100,120,68,56.7,32,26.7,13,10.8,7,5.8,20,16.7,2449
Waterbury School District,1510011,Hearing Lab,1517211,4,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,Hearing Lab,1517211,4,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,Hopeville Bilingual,1514211,3,ELA,26,26,100,26,24,92.3,*,*,*,*,0,0,*,*,2275
Waterbury School District,1510011,Hopeville Bilingual,1514211,3,Math,26,26,100,26,22,84.6,*,*,*,*,0,0,*,*,2311
Waterbury School District,1510011,Hopeville Bilingual,1514211,4,ELA,23,23,100,23,23,100,0,0,0,0,0,0,0,0,2269
Waterbury School District,1510011,Hopeville Bilingual,1514211,4,Math,23,23,100,23,*,*,*,*,0,0,0,0,0,0,2340
Waterbury School District,1510011,Hopeville Bilingual,1514211,5,ELA,28,28,100,28,28,100,0,0,0,0,0,0,0,0,2314
Waterbury School District,1510011,Hopeville Bilingual,1514211,5,Math,28,28,100,28,*,*,*,*,0,0,0,0,0,0,2377
Waterbury School District,1510011,Hopeville School,1511311,3,ELA,60,60,100,60,40,66.7,11,18.3,*,*,*,*,9,15,2341
Waterbury School District,1510011,Hopeville School,1511311,3,Math,60,60,100,60,44,73.3,7,11.7,9,15,0,0,9,15,2332
Waterbury School District,1510011,Hopeville School,1511311,4,ELA,50,49,98,49,37,75.5,*,*,0,0,*,*,*,*,2369
Waterbury School District,1510011,Hopeville School,1511311,4,Math,50,49,98,49,34,69.4,9,18.4,6,12.2,0,0,6,12.2,2383
Waterbury School District,1510011,Hopeville School,1511311,5,ELA,52,52,100,52,36,69.2,9,17.3,*,*,*,*,7,13.5,2408
Waterbury School District,1510011,Hopeville School,1511311,5,Math,52,52,100,52,40,76.9,7,13.5,*,*,*,*,*,*,2405
Waterbury School District,1510011,Maloney Interdistrict Magnet School,1513111,3,ELA,86,86,100,86,19,22.1,23,26.7,28,32.6,16,18.6,44,51.2,2430
Waterbury School District,1510011,Maloney Interdistrict Magnet School,1513111,3,Math,86,86,100,86,21,24.4,31,36,24,27.9,10,11.6,34,39.5,2423
Waterbury School District,1510011,Maloney Interdistrict Magnet School,1513111,4,ELA,86,85,98.8,85,28,32.9,22,25.9,18,21.2,17,20,35,41.2,2455
Waterbury School District,1510011,Maloney Interdistrict Magnet School,1513111,4,Math,86,85,98.8,85,38,44.7,28,32.9,12,14.1,7,8.2,19,22.4,2429
Waterbury School District,1510011,Maloney Interdistrict Magnet School,1513111,5,ELA,81,80,98.8,80,25,31.3,12,15,27,33.8,16,20,43,53.8,2499
Waterbury School District,1510011,Maloney Interdistrict Magnet School,1513111,5,Math,81,80,98.8,80,38,47.5,21,26.3,11,13.8,10,12.5,21,26.3,2464
Waterbury School District,1510011,Margaret M. Generali Elementary School,1511111,3,ELA,82,82,100,82,45,54.9,22,26.8,*,*,*,*,15,18.3,2358
Waterbury School District,1510011,Margaret M. Generali Elementary School,1511111,3,Math,82,82,100,82,52,63.4,22,26.8,*,*,*,*,8,9.8,2353
Waterbury School District,1510011,Margaret M. Generali Elementary School,1511111,4,ELA,75,75,100,75,49,65.3,9,12,10,13.3,7,9.3,17,22.7,2401
Waterbury School District,1510011,Margaret M. Generali Elementary School,1511111,4,Math,76,76,100,76,54,71.1,15,19.7,*,*,*,*,7,9.2,2374
Waterbury School District,1510011,Margaret M. Generali Elementary School,1511111,5,ELA,80,80,100,80,39,48.8,19,23.8,*,*,*,*,22,27.5,2443
Waterbury School District,1510011,Margaret M. Generali Elementary School,1511111,5,Math,80,80,100,80,54,67.5,22,27.5,*,*,*,*,*,*,2416
Waterbury School District,1510011,Michael F. Wallace Middle School,1515111,4,ELA,17,17,*,17,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,Michael F. Wallace Middle School,1515111,4,Math,17,17,*,17,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,Michael F. Wallace Middle School,1515111,5,ELA,22,22,100,22,*,*,6,27.3,*,*,10,45.5,*,*,2556
Waterbury School District,1510011,Michael F. Wallace Middle School,1515111,5,Math,22,22,100,22,*,*,*,*,*,*,9,40.9,*,*,2548
Waterbury School District,1510011,Michael F. Wallace Middle School,1515111,6,ELA,317,316,99.7,316,161,50.9,88,27.8,48,15.2,19,6,67,21.2,2458
Waterbury School District,1510011,Michael F. Wallace Middle School,1515111,6,Math,316,306,96.8,305,224,73.4,51,16.7,17,5.6,13,4.3,30,9.8,2412
Waterbury School District,1510011,Michael F. Wallace Middle School,1515111,7,ELA,370,369,99.7,369,150,40.7,92,24.9,97,26.3,30,8.1,127,34.4,2503
Waterbury School District,1510011,Michael F. Wallace Middle School,1515111,7,Math,369,365,98.9,365,234,64.1,74,20.3,43,11.8,14,3.8,57,15.6,2459
Waterbury School District,1510011,Michael F. Wallace Middle School,1515111,8,ELA,389,383,98.5,383,186,48.6,104,27.2,70,18.3,23,6,93,24.3,2496
Waterbury School District,1510011,Michael F. Wallace Middle School,1515111,8,Math,389,374,96.1,374,291,77.8,53,14.2,19,5.1,11,2.9,30,8,2435
Waterbury School District,1510011,North End Autism,1512911,6,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,North End Autism,1512911,6,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,North End Autism,1512911,7,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,North End Autism,1512911,7,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,North End Autism,1512911,8,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,North End Autism,1512911,8,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,North End BDLC,1513711,6,ELA,6,6,*,6,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,North End BDLC,1513711,6,Math,6,6,*,6,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,North End BDLC,1513711,7,ELA,7,7,*,7,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,North End BDLC,1513711,7,Math,7,7,*,7,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,North End BDLC,1513711,8,ELA,9,9,*,9,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,North End BDLC,1513711,8,Math,9,9,*,9,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,North End Bilingual,1515711,6,ELA,21,21,100,21,21,100,0,0,0,0,0,0,0,0,2351
Waterbury School District,1510011,North End Bilingual,1515711,6,Math,21,21,100,21,*,*,*,*,0,0,0,0,0,0,2333
Waterbury School District,1510011,North End Bilingual,1515711,7,ELA,19,19,*,19,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,North End Bilingual,1515711,7,Math,18,18,*,18,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,North End Bilingual,1515711,8,ELA,18,18,*,18,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,North End Bilingual,1515711,8,Math,18,17,*,17,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,North End ESC,1511811,6,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,North End ESC,1511811,6,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,North End Middle School,1515311,6,ELA,212,212,100,212,120,56.6,58,27.4,*,*,*,*,34,16,2447
Waterbury School District,1510011,North End Middle School,1515311,6,Math,212,212,100,212,157,74.1,40,18.9,*,*,*,*,15,7.1,2412
Waterbury School District,1510011,North End Middle School,1515311,7,ELA,255,255,100,255,125,49,72,28.2,52,20.4,6,2.4,58,22.7,2484
Waterbury School District,1510011,North End Middle School,1515311,7,Math,255,253,99.2,253,181,71.5,57,22.5,*,*,*,*,15,5.9,2441
Waterbury School District,1510011,North End Middle School,1515311,8,ELA,277,276,99.6,276,132,47.8,85,30.8,50,18.1,9,3.3,59,21.4,2495
Waterbury School District,1510011,North End Middle School,1515311,8,Math,277,276,99.6,276,214,77.5,50,18.1,*,*,*,*,12,4.3,2440
Waterbury School District,1510011,Reed School,1513411,3,ELA,50,50,100,50,33,66,10,20,*,*,*,*,7,14,2334
Waterbury School District,1510011,Reed School,1513411,3,Math,50,50,100,50,39,78,*,*,6,12,*,*,*,*,2337
Waterbury School District,1510011,Reed School,1513411,4,ELA,43,43,100,43,33,76.7,6,14,*,*,*,*,*,*,2364
Waterbury School District,1510011,Reed School,1513411,4,Math,43,43,100,43,25,58.1,*,*,*,*,0,0,*,*,2387
Waterbury School District,1510011,Reed School,1513411,5,ELA,56,56,100,56,26,46.4,20,35.7,*,*,*,*,10,17.9,2445
Waterbury School District,1510011,Reed School,1513411,5,Math,56,56,100,56,38,67.9,14,25,*,*,*,*,*,*,2425
Waterbury School District,1510011,Reed School,1513411,6,ELA,45,45,100,45,31,68.9,7,15.6,7,15.6,0,0,7,15.6,2433
Waterbury School District,1510011,Reed School,1513411,6,Math,45,45,100,45,39,86.7,*,*,*,*,0,0,*,*,2372
Waterbury School District,1510011,Reed School,1513411,7,ELA,54,53,98.1,53,32,60.4,12,22.6,*,*,*,*,9,17,2463
Waterbury School District,1510011,Reed School,1513411,7,Math,54,53,98.1,53,40,75.5,11,20.8,*,*,*,*,*,*,2427
Waterbury School District,1510011,Reed School,1513411,8,ELA,51,50,98,50,26,52,11,22,*,*,*,*,13,26,2484
Waterbury School District,1510011,Reed School,1513411,8,Math,51,49,96.1,49,36,73.5,*,*,*,*,0,0,*,*,2448
Waterbury School District,1510011,Regan School,1512811,3,ELA,41,41,100,41,13,31.7,10,24.4,12,29.3,6,14.6,18,43.9,2409
Waterbury School District,1510011,Regan School,1512811,3,Math,41,41,100,41,7,17.1,9,22,18,43.9,7,17.1,25,61,2434
Waterbury School District,1510011,Regan School,1512811,4,ELA,40,40,100,40,17,42.5,*,*,10,25,*,*,*,*,2449
Waterbury School District,1510011,Regan School,1512811,4,Math,40,40,100,40,14,35,6,15,13,32.5,7,17.5,20,50,2466
Waterbury School District,1510011,Regan School,1512811,5,ELA,43,43,100,43,12,27.9,*,*,17,39.5,*,*,*,*,2491
Waterbury School District,1510011,Regan School,1512811,5,Math,43,43,100,43,13,30.2,16,37.2,*,*,*,*,14,32.6,2493
Waterbury School District,1510011,Rotella Interdistrict Magnet School,1513311,3,ELA,87,87,100,87,25,28.7,24,27.6,16,18.4,22,25.3,38,43.7,2420
Waterbury School District,1510011,Rotella Interdistrict Magnet School,1513311,3,Math,87,87,100,87,24,27.6,35,40.2,19,21.8,9,10.3,28,32.2,2415
Waterbury School District,1510011,Rotella Interdistrict Magnet School,1513311,4,ELA,96,96,100,96,46,47.9,19,19.8,23,24,8,8.3,31,32.3,2427
Waterbury School District,1510011,Rotella Interdistrict Magnet School,1513311,4,Math,96,96,100,96,43,44.8,31,32.3,*,*,*,*,22,22.9,2428
Waterbury School District,1510011,Rotella Interdistrict Magnet School,1513311,5,ELA,96,96,100,96,24,25,28,29.2,24,25,20,20.8,44,45.8,2499
Waterbury School District,1510011,Rotella Interdistrict Magnet School,1513311,5,Math,96,96,100,96,39,40.6,31,32.3,16,16.7,10,10.4,26,27.1,2482
Waterbury School District,1510011,Sprague School,1512011,3,ELA,72,72,100,72,56,77.8,9,12.5,*,*,*,*,7,9.7,2323
Waterbury School District,1510011,Sprague School,1512011,3,Math,72,72,100,72,60,83.3,*,*,*,*,0,0,*,*,2319
Waterbury School District,1510011,Sprague School,1512011,4,ELA,60,60,100,60,45,75,*,*,*,*,0,0,*,*,2353
Waterbury School District,1510011,Sprague School,1512011,4,Math,60,60,100,60,51,85,7,11.7,*,*,*,*,*,*,2348
Waterbury School District,1510011,Sprague School,1512011,5,ELA,60,60,100,60,31,51.7,18,30,*,*,*,*,11,18.3,2440
Waterbury School District,1510011,Sprague School,1512011,5,Math,60,60,100,60,42,70,12,20,*,*,*,*,6,10,2426
Waterbury School District,1510011,State Street School,1519011,3,ELA,10,10,*,10,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,State Street School,1519011,3,Math,10,10,*,10,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,State Street School,1519011,4,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,State Street School,1519011,4,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,State Street School,1519011,5,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,State Street School,1519011,5,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,State Street School,1519011,6,ELA,12,11,*,11,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,State Street School,1519011,6,Math,12,11,*,11,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,State Street School,1519011,7,ELA,12,10,*,10,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,State Street School,1519011,7,Math,12,10,*,10,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,State Street School,1519011,8,ELA,8,8,*,8,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,State Street School,1519011,8,Math,8,8,*,8,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,Wallace BDLC,1514411,6,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,Wallace BDLC,1514411,6,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,Wallace BDLC,1514411,7,ELA,6,6,*,6,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,Wallace BDLC,1514411,7,Math,6,6,*,6,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,Wallace BDLC,1514411,8,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,Wallace BDLC,1514411,8,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,Wallace Bilingual,1515811,6,ELA,15,15,*,15,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,Wallace Bilingual,1515811,6,Math,16,16,*,16,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,Wallace Bilingual,1515811,7,ELA,16,16,*,16,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,Wallace Bilingual,1515811,7,Math,16,16,*,16,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,Wallace Bilingual,1515811,8,ELA,12,12,*,12,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,Wallace Bilingual,1515811,8,Math,12,12,*,12,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,Walsh School,1512211,3,ELA,67,67,100,67,46,68.7,13,19.4,*,*,*,*,8,11.9,2329
Waterbury School District,1510011,Walsh School,1512211,3,Math,67,67,100,67,53,79.1,11,16.4,*,*,*,*,*,*,2318
Waterbury School District,1510011,Walsh School,1512211,4,ELA,66,66,100,66,42,63.6,10,15.2,8,12.1,6,9.1,14,21.2,2391
Waterbury School District,1510011,Walsh School,1512211,4,Math,66,66,100,66,45,68.2,12,18.2,*,*,*,*,9,13.6,2382
Waterbury School District,1510011,Walsh School,1512211,5,ELA,62,62,100,62,36,58.1,13,21,*,*,*,*,13,21,2431
Waterbury School District,1510011,Walsh School,1512211,5,Math,62,62,100,62,46,74.2,*,*,*,*,0,0,*,*,2422
Waterbury School District,1510011,Washington School,1512311,3,ELA,46,46,100,46,32,69.6,8,17.4,*,*,*,*,6,13,2343
Waterbury School District,1510011,Washington School,1512311,3,Math,46,46,100,46,30,65.2,12,26.1,*,*,0,0,*,*,2343
Waterbury School District,1510011,Washington School,1512311,4,ELA,48,48,100,48,28,58.3,16,33.3,*,*,0,0,*,*,2397
Waterbury School District,1510011,Washington School,1512311,4,Math,48,48,100,48,34,70.8,13,27.1,*,*,0,0,*,*,2376
Waterbury School District,1510011,Washington School,1512311,5,ELA,39,39,100,39,27,69.2,*,*,*,*,0,0,*,*,2413
Waterbury School District,1510011,Washington School,1512311,5,Math,39,39,100,39,31,79.5,*,*,*,*,*,*,*,*,2399
Waterbury School District,1510011,Waterbury Arts Magnet School,1516011,6,ELA,107,107,100,107,32,29.9,27,25.2,28,26.2,20,18.7,48,44.9,2519
Waterbury School District,1510011,Waterbury Arts Magnet School,1516011,6,Math,107,107,100,107,50,46.7,35,32.7,16,15,6,5.6,22,20.6,2481
Waterbury School District,1510011,Waterbury Arts Magnet School,1516011,7,ELA,111,111,100,111,19,17.1,21,18.9,46,41.4,25,22.5,71,64,2571
Waterbury School District,1510011,Waterbury Arts Magnet School,1516011,7,Math,111,111,100,111,42,37.8,36,32.4,20,18,13,11.7,33,29.7,2514
Waterbury School District,1510011,Waterbury Arts Magnet School,1516011,8,ELA,117,115,98.3,115,23,20,24,20.9,51,44.3,17,14.8,68,59.1,2571
Waterbury School District,1510011,Waterbury Arts Magnet School,1516011,8,Math,117,114,97.4,114,59,51.8,35,30.7,11,9.6,9,7.9,20,17.5,2498
Waterbury School District,1510011,Wendell L. Cross School,1510811,3,ELA,63,63,100,63,28,44.4,19,30.2,*,*,*,*,16,25.4,2375
Waterbury School District,1510011,Wendell L. Cross School,1510811,3,Math,63,63,100,63,31,49.2,24,38.1,*,*,*,*,8,12.7,2377
Waterbury School District,1510011,Wendell L. Cross School,1510811,4,ELA,69,68,98.6,68,27,39.7,24,35.3,10,14.7,7,10.3,17,25,2429
Waterbury School District,1510011,Wendell L. Cross School,1510811,4,Math,69,68,98.6,68,33,48.5,22,32.4,*,*,*,*,13,19.1,2416
Waterbury School District,1510011,Wendell L. Cross School,1510811,5,ELA,59,59,100,59,21,35.6,19,32.2,10,16.9,9,15.3,19,32.2,2471
Waterbury School District,1510011,Wendell L. Cross School,1510811,5,Math,58,58,100,58,30,51.7,17,29.3,*,*,*,*,11,19,2461
Waterbury School District,1510011,Wendell L. Cross School,1510811,6,ELA,49,49,100,49,21,42.9,15,30.6,*,*,*,*,13,26.5,2474
Waterbury School District,1510011,Wendell L. Cross School,1510811,6,Math,49,49,100,49,32,65.3,*,*,*,*,0,0,*,*,2423
Waterbury School District,1510011,West Side BDLC,1514711,6,ELA,9,9,*,9,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,West Side BDLC,1514711,6,Math,9,9,*,9,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,West Side BDLC,1514711,7,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,West Side BDLC,1514711,7,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,West Side BDLC,1514711,8,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,West Side BDLC,1514711,8,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,West Side Bilingual,1515611,6,ELA,19,19,*,19,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,West Side Bilingual,1515611,6,Math,18,18,*,18,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,West Side Bilingual,1515611,7,ELA,22,22,100,22,22,100,0,0,0,0,0,0,0,0,2340
Waterbury School District,1510011,West Side Bilingual,1515611,7,Math,22,22,100,22,*,*,*,*,0,0,0,0,0,0,2359
Waterbury School District,1510011,West Side Bilingual,1515611,8,ELA,33,31,93.9,31,*,*,*,*,0,0,0,0,0,0,2373
Waterbury School District,1510011,West Side Bilingual,1515611,8,Math,33,31,93.9,31,*,*,*,*,0,0,0,0,0,0,2385
Waterbury School District,1510011,West Side Middle School,1515211,6,ELA,266,264,99.2,264,140,53,77,29.2,37,14,10,3.8,47,17.8,2454
Waterbury School District,1510011,West Side Middle School,1515211,6,Math,264,260,98.5,260,189,72.7,55,21.2,*,*,*,*,16,6.2,2412
Waterbury School District,1510011,West Side Middle School,1515211,7,ELA,315,312,99,312,180,57.7,73,23.4,47,15.1,12,3.8,59,18.9,2463
Waterbury School District,1510011,West Side Middle School,1515211,7,Math,315,312,99,312,236,75.6,58,18.6,*,*,*,*,18,5.8,2427
Waterbury School District,1510011,West Side Middle School,1515211,8,ELA,298,297,99.7,297,146,49.2,92,31,48,16.2,11,3.7,59,19.9,2491
Waterbury School District,1510011,West Side Middle School,1515211,8,Math,297,296,99.7,296,246,83.1,32,10.8,*,*,*,*,18,6.1,2426
Waterbury School District,1510011,West Side SCOPE,1515511,6,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,West Side SCOPE,1515511,6,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,West Side SCOPE,1515511,7,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,West Side SCOPE,1515511,7,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,West Side SCOPE,1515511,8,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,West Side SCOPE,1515511,8,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,Woodrow Wilson BDLC,1511211,3,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,Woodrow Wilson BDLC,1511211,3,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Waterbury School District,1510011,Woodrow Wilson School,1513211,3,ELA,69,69,100,69,45,65.2,17,24.6,7,10.1,0,0,7,10.1,2340
Waterbury School District,1510011,Woodrow Wilson School,1513211,3,Math,69,69,100,69,50,72.5,13,18.8,6,8.7,0,0,6,8.7,2345
