District,District Code,School,School Code,Grade,Subject,Total Number of Students,Total Number Tested,Smarter Balanced Participation Rate,Total Number with Scored Tests,Count,%,Count,%,Count,%,Count,%,Count,%,Average VSS
Regional School District 15,2150012,Rochambeau Middle School,2155112,7,ELA,187,182,97.3,182,20,11,30,16.5,74,40.7,58,31.9,132,72.5,2595
Regional School District 15,2150012,Rochambeau Middle School,2155112,7,Math,187,182,97.3,182,34,18.7,45,24.7,49,26.9,54,29.7,103,56.6,2575
Regional School District 15,2150012,Rochambeau Middle School,2155112,8,ELA,166,163,98.2,163,27,16.6,22,13.5,68,41.7,46,28.2,114,69.9,2602
Regional School District 15,2150012,Rochambeau Middle School,2155112,8,Math,166,163,98.2,163,33,20.2,25,15.3,34,20.9,71,43.6,105,64.4,2614
Regional School District 16,2160012,Laurel Ledge School,2160112,3,ELA,49,48,98,48,*,*,*,*,18,37.5,25,52.1,43,89.6,2496
Regional School District 16,2160012,Laurel Ledge School,2160112,3,Math,49,48,98,48,*,*,*,*,22,45.8,19,39.6,41,85.4,2493
Regional School District 16,2160012,Laurel Ledge School,2160112,4,ELA,66,66,100,66,9,13.6,12,18.2,17,25.8,28,42.4,45,68.2,2511
Regional School District 16,2160012,Laurel Ledge School,2160112,4,Math,66,66,100,66,*,*,18,27.3,30,45.5,*,*,*,*,2502
Regional School District 16,2160012,Laurel Ledge School,2160112,5,ELA,69,67,97.1,67,*,*,*,*,26,38.8,26,38.8,52,77.6,2556
Regional School District 16,2160012,Laurel Ledge School,2160112,5,Math,69,67,97.1,67,12,17.9,15,22.4,16,23.9,24,35.8,40,59.7,2549
Regional School District 16,2160012,Long River Middle School,2165112,6,ELA,172,169,98.3,169,26,15.4,53,31.4,60,35.5,30,17.8,90,53.3,2538
Regional School District 16,2160012,Long River Middle School,2165112,6,Math,172,169,98.3,169,27,16,47,27.8,45,26.6,50,29.6,95,56.2,2557
Regional School District 16,2160012,Long River Middle School,2165112,7,ELA,199,188,94.5,188,27,14.4,44,23.4,85,45.2,32,17,117,62.2,2569
Regional School District 16,2160012,Long River Middle School,2165112,7,Math,199,185,93,185,32,17.3,65,35.1,55,29.7,33,17.8,88,47.6,2558
Regional School District 16,2160012,Long River Middle School,2165112,8,ELA,175,160,91.4,160,25,15.6,50,31.3,59,36.9,26,16.3,85,53.1,2577
Regional School District 16,2160012,Long River Middle School,2165112,8,Math,175,157,89.7,157,29,18.5,54,34.4,46,29.3,28,17.8,74,47.1,2575
Regional School District 16,2160012,Prospect Elementary School,2160512,3,ELA,87,84,96.6,84,7,8.3,18,21.4,26,31,33,39.3,59,70.2,2471
Regional School District 16,2160012,Prospect Elementary School,2160512,3,Math,87,84,96.6,84,*,*,*,*,25,29.8,39,46.4,64,76.2,2482
Regional School District 16,2160012,Prospect Elementary School,2160512,4,ELA,111,110,99.1,110,12,10.9,16,14.5,27,24.5,55,50,82,74.5,2521
Regional School District 16,2160012,Prospect Elementary School,2160512,4,Math,111,110,99.1,110,7,6.4,31,28.2,38,34.5,34,30.9,72,65.5,2515
Regional School District 16,2160012,Prospect Elementary School,2160512,5,ELA,94,91,96.8,91,11,12.1,8,8.8,39,42.9,33,36.3,72,79.1,2552
Regional School District 16,2160012,Prospect Elementary School,2160512,5,Math,94,91,96.8,91,15,16.5,25,27.5,18,19.8,33,36.3,51,56,2539
Regional School District 17,2170012,Burr District Elementary School,2170212,3,ELA,53,53,100,53,8,15.1,9,17,15,28.3,21,39.6,36,67.9,2462
Regional School District 17,2170012,Burr District Elementary School,2170212,3,Math,53,53,100,53,*,*,*,*,23,43.4,16,30.2,39,73.6,2479
Regional School District 17,2170012,Burr District Elementary School,2170212,4,ELA,49,49,100,49,*,*,*,*,15,30.6,23,46.9,38,77.6,2519
Regional School District 17,2170012,Burr District Elementary School,2170212,4,Math,49,49,100,49,0,0,11,22.4,15,30.6,23,46.9,38,77.6,2535
Regional School District 17,2170012,Haddam Elementary School,2170112,3,ELA,44,44,100,44,*,*,*,*,17,38.6,16,36.4,33,75,2471
Regional School District 17,2170012,Haddam Elementary School,2170112,3,Math,44,44,100,44,*,*,*,*,19,43.2,12,27.3,31,70.5,2474
Regional School District 17,2170012,Haddam Elementary School,2170112,4,ELA,40,40,100,40,*,*,*,*,11,27.5,18,45,29,72.5,2521
Regional School District 17,2170012,Haddam Elementary School,2170112,4,Math,40,39,97.5,39,*,*,*,*,17,43.6,14,35.9,31,79.5,2528
Regional School District 17,2170012,Haddam-Killingworth Middle School,2175112,5,ELA,168,168,100,168,17,10.1,19,11.3,54,32.1,78,46.4,132,78.6,2560
Regional School District 17,2170012,Haddam-Killingworth Middle School,2175112,5,Math,168,168,100,168,16,9.5,39,23.2,44,26.2,69,41.1,113,67.3,2553
Regional School District 17,2170012,Haddam-Killingworth Middle School,2175112,6,ELA,184,182,98.9,182,17,9.3,41,22.5,78,42.9,46,25.3,124,68.1,2565
Regional School District 17,2170012,Haddam-Killingworth Middle School,2175112,6,Math,184,182,98.9,182,21,11.5,50,27.5,62,34.1,49,26.9,111,61,2566
Regional School District 17,2170012,Haddam-Killingworth Middle School,2175112,7,ELA,162,162,100,162,8,4.9,29,17.9,75,46.3,50,30.9,125,77.2,2609
Regional School District 17,2170012,Haddam-Killingworth Middle School,2175112,7,Math,162,162,100,162,12,7.4,41,25.3,45,27.8,64,39.5,109,67.3,2608
Regional School District 17,2170012,Haddam-Killingworth Middle School,2175112,8,ELA,212,210,99.1,210,20,9.5,36,17.1,90,42.9,64,30.5,154,73.3,2613
Regional School District 17,2170012,Haddam-Killingworth Middle School,2175112,8,Math,212,208,98.1,208,40,19.2,68,32.7,34,16.3,66,31.7,100,48.1,2589
Regional School District 17,2170012,Killingworth Elementary School,2170312,3,ELA,54,54,100,54,*,*,*,*,13,24.1,29,53.7,42,77.8,2491
Regional School District 17,2170012,Killingworth Elementary School,2170312,3,Math,54,54,100,54,*,*,*,*,21,38.9,24,44.4,45,83.3,2494
Regional School District 17,2170012,Killingworth Elementary School,2170312,4,ELA,60,58,96.7,58,9,15.5,8,13.8,18,31,23,39.7,41,70.7,2511
Regional School District 17,2170012,Killingworth Elementary School,2170312,4,Math,60,58,96.7,58,9,15.5,18,31,18,31,13,22.4,31,53.4,2491
Regional School District 18,2180012,Lyme Consolidated School,2180112,3,ELA,26,26,100,26,0,0,*,*,*,*,15,57.7,*,*,2493
Regional School District 18,2180012,Lyme Consolidated School,2180112,3,Math,26,26,100,26,0,0,*,*,*,*,17,65.4,*,*,2516
Regional School District 18,2180012,Lyme Consolidated School,2180112,4,ELA,41,41,100,41,*,*,*,*,14,34.1,18,43.9,32,78,2525
Regional School District 18,2180012,Lyme Consolidated School,2180112,4,Math,41,41,100,41,*,*,*,*,16,39,19,46.3,35,85.4,2547
Regional School District 18,2180012,Lyme Consolidated School,2180112,5,ELA,35,35,100,35,*,*,*,*,*,*,21,60,*,*,2590
Regional School District 18,2180012,Lyme Consolidated School,2180112,5,Math,35,35,100,35,*,*,*,*,*,*,20,57.1,*,*,2585
Regional School District 18,2180012,Lyme-Old Lyme Middle School,2185112,6,ELA,97,96,99,96,*,*,*,*,42,43.8,36,37.5,78,81.3,2592
Regional School District 18,2180012,Lyme-Old Lyme Middle School,2185112,6,Math,97,96,99,96,*,*,*,*,33,34.4,38,39.6,71,74,2597
Regional School District 18,2180012,Lyme-Old Lyme Middle School,2185112,7,ELA,116,111,95.7,111,13,11.7,14,12.6,55,49.5,29,26.1,84,75.7,2593
Regional School District 18,2180012,Lyme-Old Lyme Middle School,2185112,7,Math,116,110,94.8,110,14,12.7,15,13.6,32,29.1,49,44.5,81,73.6,2612
Regional School District 18,2180012,Lyme-Old Lyme Middle School,2185112,8,ELA,104,104,100,104,7,6.7,23,22.1,47,45.2,27,26,74,71.2,2609
Regional School District 18,2180012,Lyme-Old Lyme Middle School,2185112,8,Math,104,103,99,103,8,7.8,22,21.4,31,30.1,42,40.8,73,70.9,2633
Regional School District 18,2180012,Mile Creek School,2180212,3,ELA,50,50,100,50,*,*,*,*,11,22,28,56,39,78,2497
Regional School District 18,2180012,Mile Creek School,2180212,3,Math,50,50,100,50,*,*,*,*,15,30,26,52,41,82,2503
Regional School District 18,2180012,Mile Creek School,2180212,4,ELA,45,44,97.8,44,0,0,*,*,*,*,31,70.5,*,*,2571
Regional School District 18,2180012,Mile Creek School,2180212,4,Math,45,44,97.8,44,0,0,*,*,*,*,29,65.9,*,*,2562
Regional School District 18,2180012,Mile Creek School,2180212,5,ELA,47,47,100,47,*,*,*,*,16,34,28,59.6,44,93.6,2597
Regional School District 18,2180012,Mile Creek School,2180212,5,Math,47,47,100,47,*,*,*,*,8,17,32,68.1,40,85.1,2595
Ridgefield School District,1180011,Barlow Mountain Elementary School,1180811,3,ELA,57,53,93,53,0,0,7,13.2,13,24.5,33,62.3,46,86.8,2510
Ridgefield School District,1180011,Barlow Mountain Elementary School,1180811,3,Math,57,53,93,53,*,*,*,*,17,32.1,27,50.9,44,83,2499
Ridgefield School District,1180011,Barlow Mountain Elementary School,1180811,4,ELA,48,48,100,48,*,*,*,*,9,18.8,33,68.8,42,87.5,2550
Ridgefield School District,1180011,Barlow Mountain Elementary School,1180811,4,Math,48,48,100,48,0,0,12,25,10,20.8,26,54.2,36,75,2543
Ridgefield School District,1180011,Barlow Mountain Elementary School,1180811,5,ELA,50,45,90,45,*,*,*,*,17,37.8,21,46.7,38,84.4,2574
Ridgefield School District,1180011,Barlow Mountain Elementary School,1180811,5,Math,50,44,88,44,*,*,*,*,15,34.1,18,40.9,33,75,2561
Ridgefield School District,1180011,Branchville Elementary School,1180611,3,ELA,61,60,98.4,60,*,*,*,*,20,33.3,34,56.7,54,90,2505
Ridgefield School District,1180011,Branchville Elementary School,1180611,3,Math,61,60,98.4,60,*,*,*,*,20,33.3,31,51.7,51,85,2498
Ridgefield School District,1180011,Branchville Elementary School,1180611,4,ELA,56,56,100,56,*,*,*,*,10,17.9,41,73.2,51,91.1,2561
Ridgefield School District,1180011,Branchville Elementary School,1180611,4,Math,56,56,100,56,*,*,*,*,22,39.3,25,44.6,47,83.9,2539
Ridgefield School District,1180011,Branchville Elementary School,1180611,5,ELA,62,62,100,62,*,*,*,*,14,22.6,37,59.7,51,82.3,2591
Ridgefield School District,1180011,Branchville Elementary School,1180611,5,Math,62,62,100,62,*,*,19,30.6,*,*,22,35.5,*,*,2552
Ridgefield School District,1180011,East Ridge Middle School,1185111,6,ELA,260,259,99.6,259,14,5.4,52,20.1,101,39,92,35.5,193,74.5,2583
Ridgefield School District,1180011,East Ridge Middle School,1185111,6,Math,260,258,99.2,258,25,9.7,74,28.7,63,24.4,96,37.2,159,61.6,2578
Ridgefield School District,1180011,East Ridge Middle School,1185111,7,ELA,254,244,96.1,244,16,6.6,35,14.3,88,36.1,105,43,193,79.1,2621
Ridgefield School District,1180011,East Ridge Middle School,1185111,7,Math,254,244,96.1,244,27,11.1,48,19.7,70,28.7,99,40.6,169,69.3,2610
Ridgefield School District,1180011,East Ridge Middle School,1185111,8,ELA,271,262,96.7,262,17,6.5,41,15.6,118,45,86,32.8,204,77.9,2623
Ridgefield School District,1180011,East Ridge Middle School,1185111,8,Math,271,261,96.3,261,28,10.7,56,21.5,84,32.2,93,35.6,177,67.8,2620
Ridgefield School District,1180011,Farmingville Elementary School,1180411,3,ELA,55,55,100,55,*,*,*,*,16,29.1,31,56.4,47,85.5,2504
Ridgefield School District,1180011,Farmingville Elementary School,1180411,3,Math,55,55,100,55,*,*,*,*,22,40,27,49.1,49,89.1,2499
Ridgefield School District,1180011,Farmingville Elementary School,1180411,4,ELA,78,78,100,78,*,*,*,*,17,21.8,45,57.7,62,79.5,2541
Ridgefield School District,1180011,Farmingville Elementary School,1180411,4,Math,78,78,100,78,*,*,*,*,22,28.2,38,48.7,60,76.9,2536
Ridgefield School District,1180011,Farmingville Elementary School,1180411,5,ELA,61,60,98.4,60,*,*,*,*,19,31.7,33,55,52,86.7,2585
Ridgefield School District,1180011,Farmingville Elementary School,1180411,5,Math,61,60,98.4,60,6,10,17,28.3,13,21.7,24,40,37,61.7,2549
Ridgefield School District,1180011,Ridgebury Elementary School,1180311,3,ELA,51,51,100,51,*,*,*,*,10,19.6,35,68.6,45,88.2,2515
Ridgefield School District,1180011,Ridgebury Elementary School,1180311,3,Math,51,51,100,51,*,*,*,*,21,41.2,21,41.2,42,82.4,2497
Ridgefield School District,1180011,Ridgebury Elementary School,1180311,4,ELA,63,60,95.2,60,*,*,*,*,18,30,30,50,48,80,2533
Ridgefield School District,1180011,Ridgebury Elementary School,1180311,4,Math,63,60,95.2,60,6,10,16,26.7,23,38.3,15,25,38,63.3,2507
Ridgefield School District,1180011,Ridgebury Elementary School,1180311,5,ELA,60,59,98.3,59,*,*,*,*,20,33.9,33,55.9,53,89.8,2594
Ridgefield School District,1180011,Ridgebury Elementary School,1180311,5,Math,60,59,98.3,59,*,*,*,*,15,25.4,33,55.9,48,81.4,2580
Ridgefield School District,1180011,Scotland Elementary School,1180511,3,ELA,57,57,100,57,*,*,*,*,13,22.8,37,64.9,50,87.7,2514
Ridgefield School District,1180011,Scotland Elementary School,1180511,3,Math,57,57,100,57,*,*,13,22.8,23,40.4,18,31.6,41,71.9,2477
Ridgefield School District,1180011,Scotland Elementary School,1180511,4,ELA,81,77,95.1,77,*,*,9,11.7,25,32.5,41,53.2,66,85.7,2549
Ridgefield School District,1180011,Scotland Elementary School,1180511,4,Math,81,77,95.1,77,*,*,16,20.8,27,35.1,33,42.9,60,77.9,2540
Ridgefield School District,1180011,Scotland Elementary School,1180511,5,ELA,66,65,98.5,65,*,*,8,12.3,10,15.4,45,69.2,55,84.6,2601
Ridgefield School District,1180011,Scotland Elementary School,1180511,5,Math,66,65,98.5,65,*,*,13,20,15,23.1,32,49.2,47,72.3,2565
Ridgefield School District,1180011,Scotts Ridge Middle School,1185211,6,ELA,153,147,96.1,147,10,6.8,22,15,52,35.4,63,42.9,115,78.2,2593
Ridgefield School District,1180011,Scotts Ridge Middle School,1185211,6,Math,153,147,96.1,147,20,13.6,34,23.1,33,22.4,60,40.8,93,63.3,2585
Ridgefield School District,1180011,Scotts Ridge Middle School,1185211,7,ELA,149,144,96.6,144,11,7.6,27,18.8,61,42.4,45,31.3,106,73.6,2602
Ridgefield School District,1180011,Scotts Ridge Middle School,1185211,7,Math,149,143,96,143,12,8.4,39,27.3,50,35,42,29.4,92,64.3,2595
Ridgefield School District,1180011,Scotts Ridge Middle School,1185211,8,ELA,179,164,91.6,164,17,10.4,38,23.2,65,39.6,44,26.8,109,66.5,2604
Ridgefield School District,1180011,Scotts Ridge Middle School,1185211,8,Math,179,162,90.5,162,26,16,32,19.8,34,21,70,43.2,104,64.2,2618
Ridgefield School District,1180011,Veterans Park Elementary School,1180211,3,ELA,57,56,98.2,56,7,12.5,11,19.6,18,32.1,20,35.7,38,67.9,2459
Ridgefield School District,1180011,Veterans Park Elementary School,1180211,3,Math,57,56,98.2,56,7,12.5,13,23.2,21,37.5,15,26.8,36,64.3,2458
Ridgefield School District,1180011,Veterans Park Elementary School,1180211,4,ELA,50,48,96,48,*,*,*,*,11,22.9,30,62.5,41,85.4,2556
Ridgefield School District,1180011,Veterans Park Elementary School,1180211,4,Math,50,48,96,48,*,*,*,*,11,22.9,29,60.4,40,83.3,2556
Ridgefield School District,1180011,Veterans Park Elementary School,1180211,5,ELA,59,58,98.3,58,*,*,*,*,19,32.8,28,48.3,47,81,2570
Ridgefield School District,1180011,Veterans Park Elementary School,1180211,5,Math,59,57,96.6,57,*,*,18,31.6,*,*,25,43.9,*,*,2570
Rocky Hill School District,1190011,Albert D. Griswold Middle School,1195111,5,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Rocky Hill School District,1190011,Albert D. Griswold Middle School,1195111,5,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Rocky Hill School District,1190011,Albert D. Griswold Middle School,1195111,6,ELA,192,192,100,192,14,7.3,35,18.2,77,40.1,66,34.4,143,74.5,2579
Rocky Hill School District,1190011,Albert D. Griswold Middle School,1195111,6,Math,192,192,100,192,20,10.4,57,29.7,59,30.7,56,29.2,115,59.9,2567
Rocky Hill School District,1190011,Albert D. Griswold Middle School,1195111,7,ELA,181,181,100,181,13,7.2,48,26.5,71,39.2,49,27.1,120,66.3,2592
Rocky Hill School District,1190011,Albert D. Griswold Middle School,1195111,7,Math,181,181,100,181,31,17.1,54,29.8,52,28.7,44,24.3,96,53,2570
Rocky Hill School District,1190011,Albert D. Griswold Middle School,1195111,8,ELA,200,200,100,200,21,10.5,43,21.5,89,44.5,47,23.5,136,68,2602
Rocky Hill School District,1190011,Albert D. Griswold Middle School,1195111,8,Math,200,200,100,200,42,21,51,25.5,46,23,61,30.5,107,53.5,2599
Rocky Hill School District,1190011,Myrtle H. Stevens School,1190411,3,ELA,103,103,100,103,20,19.4,21,20.4,28,27.2,34,33,62,60.2,2447
Rocky Hill School District,1190011,Myrtle H. Stevens School,1190411,3,Math,103,103,100,103,17,16.5,26,25.2,36,35,24,23.3,60,58.3,2449
Rocky Hill School District,1190011,Myrtle H. Stevens School,1190411,4,ELA,92,91,98.9,91,16,17.6,18,19.8,25,27.5,32,35.2,57,62.6,2493
Rocky Hill School District,1190011,Myrtle H. Stevens School,1190411,4,Math,92,91,98.9,91,13,14.3,32,35.2,22,24.2,24,26.4,46,50.5,2492
Rocky Hill School District,1190011,Myrtle H. Stevens School,1190411,5,ELA,69,69,100,69,7,10.1,6,8.7,18,26.1,38,55.1,56,81.2,2573
Rocky Hill School District,1190011,Myrtle H. Stevens School,1190411,5,Math,69,69,100,69,10,14.5,8,11.6,15,21.7,36,52.2,51,73.9,2559
Rocky Hill School District,1190011,Pathways,1190311,8,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Rocky Hill School District,1190011,Pathways,1190311,8,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Rocky Hill School District,1190011,West Hill School,1190511,3,ELA,101,101,100,101,6,5.9,19,18.8,25,24.8,51,50.5,76,75.2,2487
Rocky Hill School District,1190011,West Hill School,1190511,3,Math,101,101,100,101,6,5.9,13,12.9,26,25.7,56,55.4,82,81.2,2503
Rocky Hill School District,1190011,West Hill School,1190511,4,ELA,106,106,100,106,11,10.4,13,12.3,31,29.2,51,48.1,82,77.4,2528
Rocky Hill School District,1190011,West Hill School,1190511,4,Math,106,106,100,106,*,*,*,*,29,27.4,51,48.1,80,75.5,2540
Rocky Hill School District,1190011,West Hill School,1190511,5,ELA,100,100,100,100,13,13,13,13,39,39,35,35,74,74,2546
Rocky Hill School District,1190011,West Hill School,1190511,5,Math,100,100,100,100,12,12,31,31,16,16,41,41,57,57,2549
Salem School District,1210011,Salem Elementary School,1210111,3,ELA,35,35,100,35,0,0,*,*,*,*,21,60,*,*,2510
Salem School District,1210011,Salem Elementary School,1210111,3,Math,35,35,100,35,0,0,*,*,*,*,23,65.7,*,*,2525
Salem School District,1210011,Salem Elementary School,1210111,4,ELA,42,42,100,42,*,*,*,*,12,28.6,19,45.2,31,73.8,2518
Salem School District,1210011,Salem Elementary School,1210111,4,Math,42,42,100,42,0,0,9,21.4,14,33.3,19,45.2,33,78.6,2536
Salem School District,1210011,Salem Elementary School,1210111,5,ELA,43,43,100,43,*,*,*,*,16,37.2,18,41.9,34,79.1,2565
Salem School District,1210011,Salem Elementary School,1210111,5,Math,43,43,100,43,6,14,10,23.3,13,30.2,14,32.6,27,62.8,2548
Salem School District,1210011,Salem Elementary School,1210111,6,ELA,62,62,100,62,*,*,*,*,31,50,24,38.7,55,88.7,2600
Salem School District,1210011,Salem Elementary School,1210111,6,Math,62,62,100,62,*,*,*,*,25,40.3,18,29,43,69.4,2579
Salem School District,1210011,Salem Elementary School,1210111,7,ELA,34,34,100,34,*,*,*,*,15,44.1,10,29.4,25,73.5,2596
Salem School District,1210011,Salem Elementary School,1210111,7,Math,34,34,100,34,*,*,*,*,12,35.3,8,23.5,20,58.8,2561
Salem School District,1210011,Salem Elementary School,1210111,8,ELA,45,45,100,45,*,*,*,*,23,51.1,13,28.9,36,80,2636
Salem School District,1210011,Salem Elementary School,1210111,8,Math,45,45,100,45,*,*,13,28.9,*,*,18,40,*,*,2618
Salisbury School District,1220011,Salisbury Central School,1220111,3,ELA,29,29,100,29,*,*,10,34.5,*,*,15,51.7,*,*,2478
Salisbury School District,1220011,Salisbury Central School,1220111,3,Math,29,29,100,29,*,*,*,*,10,34.5,15,51.7,25,86.2,2489
Salisbury School District,1220011,Salisbury Central School,1220111,4,ELA,31,30,96.8,30,*,*,*,*,*,*,20,66.7,*,*,2533
Salisbury School District,1220011,Salisbury Central School,1220111,4,Math,31,30,96.8,30,*,*,10,33.3,10,33.3,*,*,*,*,2507
Salisbury School District,1220011,Salisbury Central School,1220111,5,ELA,22,21,95.5,21,*,*,*,*,9,42.9,*,*,*,*,2561
Salisbury School District,1220011,Salisbury Central School,1220111,5,Math,22,21,95.5,21,*,*,9,42.9,6,28.6,*,*,*,*,2537
Salisbury School District,1220011,Salisbury Central School,1220111,6,ELA,25,25,100,25,*,*,6,24,12,48,*,*,*,*,2567
Salisbury School District,1220011,Salisbury Central School,1220111,6,Math,25,25,100,25,*,*,9,36,6,24,*,*,*,*,2579
Salisbury School District,1220011,Salisbury Central School,1220111,7,ELA,39,39,100,39,*,*,*,*,15,38.5,13,33.3,28,71.8,2607
Salisbury School District,1220011,Salisbury Central School,1220111,7,Math,39,39,100,39,*,*,*,*,12,30.8,14,35.9,26,66.7,2599
Salisbury School District,1220011,Salisbury Central School,1220111,8,ELA,25,25,100,25,*,*,*,*,9,36,9,36,18,72,2631
Salisbury School District,1220011,Salisbury Central School,1220111,8,Math,25,25,100,25,*,*,*,*,8,32,8,32,16,64,2604
Scotland School District,1230011,Scotland Elementary School,1230111,3,ELA,16,16,*,16,*,*,*,*,*,*,*,*,*,*,*
Scotland School District,1230011,Scotland Elementary School,1230111,3,Math,16,16,*,16,*,*,*,*,*,*,*,*,*,*,*
Scotland School District,1230011,Scotland Elementary School,1230111,4,ELA,10,10,*,10,*,*,*,*,*,*,*,*,*,*,*
Scotland School District,1230011,Scotland Elementary School,1230111,4,Math,10,10,*,10,*,*,*,*,*,*,*,*,*,*,*
Scotland School District,1230011,Scotland Elementary School,1230111,5,ELA,17,17,*,17,*,*,*,*,*,*,*,*,*,*,*
Scotland School District,1230011,Scotland Elementary School,1230111,5,Math,17,17,*,17,*,*,*,*,*,*,*,*,*,*,*
Scotland School District,1230011,Scotland Elementary School,1230111,6,ELA,15,15,*,15,*,*,*,*,*,*,*,*,*,*,*
Scotland School District,1230011,Scotland Elementary School,1230111,6,Math,15,15,*,15,*,*,*,*,*,*,*,*,*,*,*
Seymour School District,1240011,Bungay School,1240111,3,ELA,82,81,98.8,81,16,19.8,20,24.7,24,29.6,21,25.9,45,55.6,2432
Seymour School District,1240011,Bungay School,1240111,3,Math,82,80,97.6,80,21,26.3,28,35,23,28.8,8,10,31,38.8,2418
Seymour School District,1240011,Bungay School,1240111,4,ELA,84,82,97.6,82,16,19.5,11,13.4,28,34.1,27,32.9,55,67.1,2492
Seymour School District,1240011,Bungay School,1240111,4,Math,84,82,97.6,82,12,14.6,26,31.7,23,28,21,25.6,44,53.7,2491
Seymour School District,1240011,Bungay School,1240111,5,ELA,81,78,96.3,78,23,29.5,13,16.7,25,32.1,17,21.8,42,53.8,2507
Seymour School District,1240011,Bungay School,1240111,5,Math,81,78,96.3,78,23,29.5,20,25.6,18,23.1,17,21.8,35,44.9,2507
Seymour School District,1240011,Chatfield-LoPresti School,1240211,3,ELA,97,97,100,97,22,22.7,26,26.8,30,30.9,19,19.6,49,50.5,2423
Seymour School District,1240011,Chatfield-LoPresti School,1240211,3,Math,96,96,100,96,19,19.8,23,24,31,32.3,23,24,54,56.3,2438
Seymour School District,1240011,Chatfield-LoPresti School,1240211,4,ELA,94,94,100,94,17,18.1,15,16,34,36.2,28,29.8,62,66,2494
Seymour School District,1240011,Chatfield-LoPresti School,1240211,4,Math,94,94,100,94,13,13.8,29,30.9,25,26.6,27,28.7,52,55.3,2499
Seymour School District,1240011,Chatfield-LoPresti School,1240211,5,ELA,76,76,100,76,15,19.7,10,13.2,31,40.8,20,26.3,51,67.1,2524
Seymour School District,1240011,Chatfield-LoPresti School,1240211,5,Math,76,76,100,76,12,15.8,26,34.2,16,21.1,22,28.9,38,50,2535
Seymour School District,1240011,Seymour Middle School,1245111,6,ELA,169,169,100,169,40,23.7,45,26.6,57,33.7,27,16,84,49.7,2524
Seymour School District,1240011,Seymour Middle School,1245111,6,Math,169,169,100,169,43,25.4,52,30.8,39,23.1,35,20.7,74,43.8,2531
Seymour School District,1240011,Seymour Middle School,1245111,7,ELA,181,179,98.9,179,34,19,58,32.4,62,34.6,25,14,87,48.6,2549
Seymour School District,1240011,Seymour Middle School,1245111,7,Math,181,178,98.3,178,49,27.5,63,35.4,39,21.9,27,15.2,66,37.1,2534
Seymour School District,1240011,Seymour Middle School,1245111,8,ELA,199,198,99.5,198,31,15.7,52,26.3,85,42.9,30,15.2,115,58.1,2579
Seymour School District,1240011,Seymour Middle School,1245111,8,Math,199,198,99.5,198,55,27.8,52,26.3,38,19.2,53,26.8,91,46,2570
Sharon School District,1250011,Sharon Center School,1250111,3,ELA,13,13,*,13,*,*,*,*,*,*,*,*,*,*,*
Sharon School District,1250011,Sharon Center School,1250111,3,Math,13,13,*,13,*,*,*,*,*,*,*,*,*,*,*
Sharon School District,1250011,Sharon Center School,1250111,4,ELA,20,20,100,20,9,45,*,*,*,*,*,*,*,*,2454
Sharon School District,1250011,Sharon Center School,1250111,4,Math,19,19,*,19,*,*,*,*,*,*,*,*,*,*,*
Sharon School District,1250011,Sharon Center School,1250111,5,ELA,13,13,*,13,*,*,*,*,*,*,*,*,*,*,*
Sharon School District,1250011,Sharon Center School,1250111,5,Math,13,13,*,13,*,*,*,*,*,*,*,*,*,*,*
Sharon School District,1250011,Sharon Center School,1250111,6,ELA,19,19,*,19,*,*,*,*,*,*,*,*,*,*,*
Sharon School District,1250011,Sharon Center School,1250111,6,Math,19,19,*,19,*,*,*,*,*,*,*,*,*,*,*
Sharon School District,1250011,Sharon Center School,1250111,7,ELA,18,18,*,18,*,*,*,*,*,*,*,*,*,*,*
Sharon School District,1250011,Sharon Center School,1250111,7,Math,18,18,*,18,*,*,*,*,*,*,*,*,*,*,*
Sharon School District,1250011,Sharon Center School,1250111,8,ELA,18,18,*,18,*,*,*,*,*,*,*,*,*,*,*
Sharon School District,1250011,Sharon Center School,1250111,8,Math,18,18,*,18,*,*,*,*,*,*,*,*,*,*,*
Shelton School District,1260011,Alternative Learning Center 1,1260211,3,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Shelton School District,1260011,Alternative Learning Center 1,1260211,3,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Shelton School District,1260011,Booth Hill School,1261011,3,ELA,56,56,100,56,*,*,10,17.9,17,30.4,26,46.4,43,76.8,2487
Shelton School District,1260011,Booth Hill School,1261011,3,Math,56,56,100,56,*,*,12,21.4,15,26.8,26,46.4,41,73.2,2487
Shelton School District,1260011,Booth Hill School,1261011,4,ELA,76,74,97.4,74,*,*,11,14.9,25,33.8,33,44.6,58,78.4,2530
Shelton School District,1260011,Booth Hill School,1261011,4,Math,76,74,97.4,74,*,*,17,23,24,32.4,31,41.9,55,74.3,2532
Shelton School District,1260011,Elizabeth Shelton School,1260511,3,ELA,103,103,100,103,9,8.7,21,20.4,20,19.4,53,51.5,73,70.9,2483
Shelton School District,1260011,Elizabeth Shelton School,1260511,3,Math,103,103,100,103,8,7.8,21,20.4,32,31.1,42,40.8,74,71.8,2480
