District,District Code,School,School Code,Grade,Subject,Total Number of Students,Total Number Tested,Smarter Balanced Participation Rate,Total Number with Scored Tests,Count,%,Count,%,Count,%,Count,%,Count,%,Average VSS
New Haven School District,0930011,Mauro-Sheridan Magnet School,0931911,8,ELA,49,49,100,49,*,*,13,26.5,19,38.8,*,*,*,*,2547
New Haven School District,0930011,Mauro-Sheridan Magnet School,0931911,8,Math,49,49,100,49,14,28.6,16,32.7,12,24.5,7,14.3,19,38.8,2551
New Haven School District,0930011,Nathan Hale School,0931411,3,ELA,46,46,100,46,11,23.9,16,34.8,11,23.9,8,17.4,19,41.3,2424
New Haven School District,0930011,Nathan Hale School,0931411,3,Math,46,46,100,46,9,19.6,15,32.6,15,32.6,7,15.2,22,47.8,2435
New Haven School District,0930011,Nathan Hale School,0931411,4,ELA,51,50,98,50,14,28,10,20,12,24,14,28,26,52,2478
New Haven School District,0930011,Nathan Hale School,0931411,4,Math,51,50,98,50,10,20,20,40,13,26,7,14,20,40,2477
New Haven School District,0930011,Nathan Hale School,0931411,5,ELA,52,52,100,52,18,34.6,10,19.2,16,30.8,8,15.4,24,46.2,2478
New Haven School District,0930011,Nathan Hale School,0931411,5,Math,52,52,100,52,25,48.1,15,28.8,*,*,*,*,12,23.1,2461
New Haven School District,0930011,Nathan Hale School,0931411,6,ELA,51,51,100,51,*,*,18,35.3,23,45.1,*,*,*,*,2533
New Haven School District,0930011,Nathan Hale School,0931411,6,Math,51,51,100,51,*,*,22,43.1,15,29.4,*,*,*,*,2520
New Haven School District,0930011,Nathan Hale School,0931411,7,ELA,51,50,98,50,16,32,*,*,22,44,*,*,*,*,2547
New Haven School District,0930011,Nathan Hale School,0931411,7,Math,51,50,98,50,13,26,17,34,13,26,7,14,20,40,2527
New Haven School District,0930011,Nathan Hale School,0931411,8,ELA,53,50,94.3,50,15,30,22,44,*,*,*,*,13,26,2528
New Haven School District,0930011,Nathan Hale School,0931411,8,Math,53,50,94.3,50,33,66,9,18,*,*,*,*,8,16,2474
New Haven School District,0930011,Nathan Hale Self Contained ID,0937711,6,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
New Haven School District,0930011,Nathan Hale Self Contained ID,0937711,6,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
New Haven School District,0930011,Quinnipiac Real World Math STEM School,0933511,3,ELA,47,47,100,47,19,40.4,9,19.1,11,23.4,8,17,19,40.4,2402
New Haven School District,0930011,Quinnipiac Real World Math STEM School,0933511,3,Math,47,47,100,47,22,46.8,12,25.5,*,*,*,*,13,27.7,2397
New Haven School District,0930011,Quinnipiac Real World Math STEM School,0933511,4,ELA,41,41,100,41,18,43.9,*,*,10,24.4,*,*,*,*,2427
New Haven School District,0930011,Quinnipiac Real World Math STEM School,0933511,4,Math,41,41,100,41,17,41.5,16,39,*,*,*,*,8,19.5,2431
New Haven School District,0930011,Quinnipiac Real World Math STEM School,0933511,5,ELA,49,49,100,49,24,49,14,28.6,*,*,*,*,11,22.4,2443
New Haven School District,0930011,Quinnipiac Real World Math STEM School,0933511,5,Math,49,49,100,49,15,30.6,22,44.9,*,*,*,*,12,24.5,2480
New Haven School District,0930011,Roberto Clemente Leadership Academy for Global Awareness,0934211,3,ELA,46,46,100,46,15,32.6,15,32.6,9,19.6,7,15.2,16,34.8,2397
New Haven School District,0930011,Roberto Clemente Leadership Academy for Global Awareness,0934211,3,Math,46,46,100,46,20,43.5,15,32.6,*,*,*,*,11,23.9,2388
New Haven School District,0930011,Roberto Clemente Leadership Academy for Global Awareness,0934211,4,ELA,56,56,100,56,31,55.4,*,*,11,19.6,*,*,*,*,2415
New Haven School District,0930011,Roberto Clemente Leadership Academy for Global Awareness,0934211,4,Math,56,56,100,56,23,41.1,27,48.2,*,*,*,*,6,10.7,2419
New Haven School District,0930011,Roberto Clemente Leadership Academy for Global Awareness,0934211,5,ELA,47,47,100,47,27,57.4,12,25.5,*,*,*,*,8,17,2433
New Haven School District,0930011,Roberto Clemente Leadership Academy for Global Awareness,0934211,5,Math,47,47,100,47,30,63.8,*,*,*,*,0,0,*,*,2434
New Haven School District,0930011,Roberto Clemente Leadership Academy for Global Awareness,0934211,6,ELA,50,50,100,50,22,44,*,*,15,30,*,*,*,*,2478
New Haven School District,0930011,Roberto Clemente Leadership Academy for Global Awareness,0934211,6,Math,50,50,100,50,21,42,22,44,*,*,*,*,7,14,2472
New Haven School District,0930011,Roberto Clemente Leadership Academy for Global Awareness,0934211,7,ELA,57,57,100,57,19,33.3,21,36.8,*,*,*,*,17,29.8,2502
New Haven School District,0930011,Roberto Clemente Leadership Academy for Global Awareness,0934211,7,Math,57,57,100,57,31,54.4,*,*,*,*,0,0,*,*,2465
New Haven School District,0930011,Roberto Clemente Leadership Academy for Global Awareness,0934211,8,ELA,48,48,100,48,20,41.7,14,29.2,*,*,*,*,14,29.2,2507
New Haven School District,0930011,Roberto Clemente Leadership Academy for Global Awareness,0934211,8,Math,48,48,100,48,38,79.2,7,14.6,*,*,*,*,*,*,2439
New Haven School District,0930011,Ross/Woodward School,0931011,3,ELA,60,60,100,60,26,43.3,18,30,*,*,*,*,16,26.7,2377
New Haven School District,0930011,Ross/Woodward School,0931011,3,Math,60,60,100,60,35,58.3,14,23.3,11,18.3,0,0,11,18.3,2375
New Haven School District,0930011,Ross/Woodward School,0931011,4,ELA,67,67,100,67,29,43.3,12,17.9,15,22.4,11,16.4,26,38.8,2440
New Haven School District,0930011,Ross/Woodward School,0931011,4,Math,67,67,100,67,30,44.8,27,40.3,*,*,*,*,10,14.9,2422
New Haven School District,0930011,Ross/Woodward School,0931011,5,ELA,65,65,100,65,32,49.2,9,13.8,17,26.2,7,10.8,24,36.9,2457
New Haven School District,0930011,Ross/Woodward School,0931011,5,Math,65,65,100,65,37,56.9,18,27.7,*,*,*,*,10,15.4,2444
New Haven School District,0930011,Ross/Woodward School,0931011,6,ELA,73,73,100,73,25,34.2,21,28.8,19,26,8,11,27,37,2499
New Haven School District,0930011,Ross/Woodward School,0931011,6,Math,73,73,100,73,42,57.5,21,28.8,*,*,*,*,10,13.7,2445
New Haven School District,0930011,Ross/Woodward School,0931011,7,ELA,70,70,100,70,31,44.3,22,31.4,*,*,*,*,17,24.3,2492
New Haven School District,0930011,Ross/Woodward School,0931011,7,Math,70,70,100,70,47,67.1,19,27.1,*,*,*,*,*,*,2452
New Haven School District,0930011,Ross/Woodward School,0931011,8,ELA,59,59,100,59,21,35.6,21,35.6,*,*,*,*,17,28.8,2524
New Haven School District,0930011,Ross/Woodward School,0931011,8,Math,59,59,100,59,38,64.4,14,23.7,7,11.9,0,0,7,11.9,2467
New Haven School District,0930011,Strong 21st Century Communications Magnet and SCSU Lab School,0932811,3,ELA,58,58,100,58,30,51.7,17,29.3,*,*,*,*,11,19,2373
New Haven School District,0930011,Strong 21st Century Communications Magnet and SCSU Lab School,0932811,3,Math,58,58,100,58,37,63.8,13,22.4,*,*,*,*,8,13.8,2368
New Haven School District,0930011,Strong 21st Century Communications Magnet and SCSU Lab School,0932811,4,ELA,41,41,100,41,13,31.7,10,24.4,7,17.1,11,26.8,18,43.9,2465
New Haven School District,0930011,Strong 21st Century Communications Magnet and SCSU Lab School,0932811,4,Math,41,41,100,41,11,26.8,18,43.9,*,*,*,*,12,29.3,2451
New Haven School District,0930011,Truman School,0932911,3,ELA,45,44,97.8,44,14,31.8,18,40.9,*,*,*,*,12,27.3,2397
New Haven School District,0930011,Truman School,0932911,3,Math,45,44,97.8,44,20,45.5,13,29.5,*,*,*,*,11,25,2402
New Haven School District,0930011,Truman School,0932911,4,ELA,54,53,98.1,53,24,45.3,16,30.2,*,*,*,*,13,24.5,2416
New Haven School District,0930011,Truman School,0932911,4,Math,54,53,98.1,53,23,43.4,20,37.7,*,*,*,*,10,18.9,2425
New Haven School District,0930011,Truman School,0932911,5,ELA,70,69,98.6,69,28,40.6,15,21.7,18,26.1,8,11.6,26,37.7,2455
New Haven School District,0930011,Truman School,0932911,5,Math,70,68,97.1,68,18,26.5,26,38.2,12,17.6,12,17.6,24,35.3,2501
New Haven School District,0930011,Truman School,0932911,6,ELA,73,73,100,73,36,49.3,21,28.8,*,*,*,*,16,21.9,2469
New Haven School District,0930011,Truman School,0932911,6,Math,73,73,100,73,26,35.6,33,45.2,*,*,*,*,14,19.2,2496
New Haven School District,0930011,Truman School,0932911,7,ELA,70,70,100,70,35,50,14,20,13,18.6,8,11.4,21,30,2497
New Haven School District,0930011,Truman School,0932911,7,Math,70,70,100,70,35,50,22,31.4,*,*,*,*,13,18.6,2491
New Haven School District,0930011,Truman School,0932911,8,ELA,54,54,100,54,23,42.6,19,35.2,*,*,*,*,12,22.2,2513
New Haven School District,0930011,Truman School,0932911,8,Math,54,53,98.1,53,41,77.4,*,*,*,*,0,0,*,*,2452
New Haven School District,0930011,West Rock Authors Academy,0934911,3,ELA,27,26,96.3,26,8,30.8,9,34.6,*,*,*,*,9,34.6,2401
New Haven School District,0930011,West Rock Authors Academy,0934911,3,Math,27,26,96.3,26,9,34.6,*,*,8,30.8,*,*,*,*,2411
New Haven School District,0930011,West Rock Authors Academy,0934911,4,ELA,36,36,100,36,23,63.9,8,22.2,*,*,*,*,*,*,2393
New Haven School District,0930011,West Rock Authors Academy,0934911,4,Math,36,36,100,36,20,55.6,*,*,*,*,0,0,*,*,2405
New Haven School District,0930011,West Rock Self Contained Autism,0938411,3,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
New Haven School District,0930011,West Rock Self Contained Autism,0938411,3,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
New Haven School District,0930011,Wexler Grant Self Contained,0938611,3,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
New Haven School District,0930011,Wexler Grant Self Contained,0938611,3,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
New Haven School District,0930011,Wexler Grant Self Contained,0938611,5,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
New Haven School District,0930011,Wexler Grant Self Contained,0938611,5,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
New Haven School District,0930011,Wexler/Grant Community School,0933211,3,ELA,38,38,100,38,20,52.6,*,*,9,23.7,*,*,*,*,2365
New Haven School District,0930011,Wexler/Grant Community School,0933211,3,Math,38,38,100,38,24,63.2,9,23.7,*,*,*,*,*,*,2365
New Haven School District,0930011,Wexler/Grant Community School,0933211,4,ELA,33,33,100,33,20,60.6,7,21.2,*,*,*,*,6,18.2,2409
New Haven School District,0930011,Wexler/Grant Community School,0933211,4,Math,33,33,100,33,16,48.5,12,36.4,*,*,*,*,*,*,2422
New Haven School District,0930011,Wexler/Grant Community School,0933211,5,ELA,37,37,100,37,19,51.4,9,24.3,*,*,*,*,9,24.3,2451
New Haven School District,0930011,Wexler/Grant Community School,0933211,5,Math,37,37,100,37,19,51.4,13,35.1,*,*,*,*,*,*,2442
New Haven School District,0930011,Wexler/Grant Community School,0933211,6,ELA,42,42,100,42,11,26.2,21,50,*,*,*,*,10,23.8,2491
New Haven School District,0930011,Wexler/Grant Community School,0933211,6,Math,42,41,97.6,41,27,65.9,*,*,*,*,0,0,*,*,2443
New Haven School District,0930011,Wexler/Grant Community School,0933211,7,ELA,46,44,95.7,44,*,*,21,47.7,13,29.5,*,*,*,*,2521
New Haven School District,0930011,Wexler/Grant Community School,0933211,7,Math,46,44,95.7,44,22,50,19,43.2,*,*,*,*,*,*,2476
New Haven School District,0930011,Wexler/Grant Community School,0933211,8,ELA,37,37,100,37,13,35.1,15,40.5,*,*,*,*,9,24.3,2520
New Haven School District,0930011,Wexler/Grant Community School,0933211,8,Math,37,36,97.3,36,26,72.2,6,16.7,*,*,*,*,*,*,2462
New Haven School District,0930011,Worthington Hooker School,0933811,3,ELA,52,52,100,52,8,15.4,8,15.4,15,28.8,21,40.4,36,69.2,2470
New Haven School District,0930011,Worthington Hooker School,0933811,3,Math,52,52,100,52,*,*,12,23.1,*,*,24,46.2,*,*,2486
New Haven School District,0930011,Worthington Hooker School,0933811,4,ELA,54,54,100,54,*,*,*,*,19,35.2,26,48.1,45,83.3,2529
New Haven School District,0930011,Worthington Hooker School,0933811,4,Math,54,54,100,54,*,*,*,*,19,35.2,23,42.6,42,77.8,2535
New Haven School District,0930011,Worthington Hooker School,0933811,5,ELA,47,47,100,47,*,*,*,*,10,21.3,30,63.8,40,85.1,2589
New Haven School District,0930011,Worthington Hooker School,0933811,5,Math,47,47,100,47,6,12.8,6,12.8,8,17,27,57.4,35,74.5,2580
New Haven School District,0930011,Worthington Hooker School,0933811,6,ELA,49,47,95.9,47,*,*,*,*,17,36.2,18,38.3,35,74.5,2588
New Haven School District,0930011,Worthington Hooker School,0933811,6,Math,49,47,95.9,47,*,*,11,23.4,*,*,23,48.9,*,*,2586
New Haven School District,0930011,Worthington Hooker School,0933811,7,ELA,52,47,90.4,47,*,*,*,*,14,29.8,21,44.7,35,74.5,2618
New Haven School District,0930011,Worthington Hooker School,0933811,7,Math,52,47,90.4,47,*,*,18,38.3,*,*,14,29.8,*,*,2594
New Haven School District,0930011,Worthington Hooker School,0933811,8,ELA,49,49,100,49,*,*,*,*,18,36.7,18,36.7,36,73.5,2631
New Haven School District,0930011,Worthington Hooker School,0933811,8,Math,49,49,100,49,8,16.3,7,14.3,14,28.6,20,40.8,34,69.4,2613
New London School District,0950011,Bennie Dover Jackson Middle School,0955111,6,ELA,87,87,100,87,53,60.9,24,27.6,*,*,*,*,10,11.5,2424
New London School District,0950011,Bennie Dover Jackson Middle School,0955111,6,Math,87,87,100,87,61,70.1,*,*,*,*,0,0,*,*,2409
New London School District,0950011,Bennie Dover Jackson Middle School,0955111,7,ELA,94,94,100,94,50,53.2,22,23.4,15,16,7,7.4,22,23.4,2471
New London School District,0950011,Bennie Dover Jackson Middle School,0955111,7,Math,94,93,98.9,93,56,60.2,19,20.4,*,*,*,*,18,19.4,2456
New London School District,0950011,Bennie Dover Jackson Middle School,0955111,8,ELA,112,111,99.1,111,64,57.7,25,22.5,*,*,*,*,22,19.8,2479
New London School District,0950011,Bennie Dover Jackson Middle School,0955111,8,Math,112,110,98.2,110,80,72.7,19,17.3,*,*,*,*,11,10,2448
New London School District,0950011,C.B. Jennings Dual Language & International Elementary Magnet,0950311,3,ELA,72,72,100,72,34,47.2,21,29.2,11,15.3,6,8.3,17,23.6,2380
New London School District,0950011,C.B. Jennings Dual Language & International Elementary Magnet,0950311,3,Math,73,73,100,73,24,32.9,25,34.2,*,*,*,*,24,32.9,2397
New London School District,0950011,C.B. Jennings Dual Language & International Elementary Magnet,0950311,4,ELA,74,74,100,74,53,71.6,*,*,7,9.5,*,*,*,*,2374
New London School District,0950011,C.B. Jennings Dual Language & International Elementary Magnet,0950311,4,Math,74,73,98.6,73,51,69.9,10,13.7,*,*,*,*,12,16.4,2397
New London School District,0950011,C.B. Jennings Dual Language & International Elementary Magnet,0950311,5,ELA,96,96,100,96,70,72.9,*,*,12,12.5,*,*,*,*,2407
New London School District,0950011,C.B. Jennings Dual Language & International Elementary Magnet,0950311,5,Math,96,96,100,96,69,71.9,*,*,*,*,0,0,*,*,2412
New London School District,0950011,Harbor,0950611,3,ELA,47,47,100,47,31,66,10,21.3,*,*,*,*,*,*,2344
New London School District,0950011,Harbor,0950611,3,Math,47,47,100,47,33,70.2,*,*,*,*,0,0,*,*,2344
New London School District,0950011,Harbor,0950611,4,ELA,37,37,100,37,20,54.1,10,27,*,*,*,*,7,18.9,2410
New London School District,0950011,Harbor,0950611,4,Math,37,37,100,37,18,48.6,*,*,*,*,0,0,*,*,2412
New London School District,0950011,Harbor,0950611,5,ELA,20,20,100,20,14,70,*,*,*,*,*,*,*,*,2413
New London School District,0950011,Harbor,0950611,5,Math,20,20,100,20,14,70,*,*,0,0,*,*,*,*,2436
New London School District,0950011,Nathan Hale Arts Magnet School,0950911,3,ELA,86,86,100,86,27,31.4,23,26.7,21,24.4,15,17.4,36,41.9,2410
New London School District,0950011,Nathan Hale Arts Magnet School,0950911,3,Math,86,86,100,86,33,38.4,*,*,29,33.7,*,*,*,*,2404
New London School District,0950011,Nathan Hale Arts Magnet School,0950911,4,ELA,94,92,97.9,92,28,30.4,21,22.8,26,28.3,17,18.5,43,46.7,2458
New London School District,0950011,Nathan Hale Arts Magnet School,0950911,4,Math,94,92,97.9,92,28,30.4,33,35.9,21,22.8,10,10.9,31,33.7,2444
New London School District,0950011,Nathan Hale Arts Magnet School,0950911,5,ELA,90,90,100,90,28,31.1,17,18.9,25,27.8,20,22.2,45,50,2498
New London School District,0950011,Nathan Hale Arts Magnet School,0950911,5,Math,90,90,100,90,40,44.4,21,23.3,16,17.8,13,14.4,29,32.2,2481
New London School District,0950011,New London Visual and Performing Arts Magnet School,0951411,6,ELA,56,55,98.2,55,27,49.1,15,27.3,*,*,*,*,13,23.6,2462
New London School District,0950011,New London Visual and Performing Arts Magnet School,0951411,6,Math,56,55,98.2,55,32,58.2,18,32.7,*,*,*,*,*,*,2432
New London School District,0950011,New London Visual and Performing Arts Magnet School,0951411,7,ELA,58,57,98.3,57,22,38.6,20,35.1,*,*,*,*,15,26.3,2506
New London School District,0950011,New London Visual and Performing Arts Magnet School,0951411,7,Math,58,57,98.3,57,30,52.6,21,36.8,*,*,*,*,6,10.5,2478
New London School District,0950011,New London Visual and Performing Arts Magnet School,0951411,8,ELA,51,50,98,50,*,*,16,32,15,30,*,*,*,*,2533
New London School District,0950011,New London Visual and Performing Arts Magnet School,0951411,8,Math,51,50,98,50,29,58,*,*,7,14,*,*,*,*,2488
New London School District,0950011,Science and Technology Magnet School of Southeastern Connecticut,0951311,6,ELA,78,77,98.7,77,27,35.1,22,28.6,19,24.7,9,11.7,28,36.4,2493
New London School District,0950011,Science and Technology Magnet School of Southeastern Connecticut,0951311,6,Math,78,77,98.7,77,40,51.9,18,23.4,10,13,9,11.7,19,24.7,2475
New London School District,0950011,Science and Technology Magnet School of Southeastern Connecticut,0951311,7,ELA,69,67,97.1,67,34,50.7,18,26.9,*,*,*,*,15,22.4,2477
New London School District,0950011,Science and Technology Magnet School of Southeastern Connecticut,0951311,7,Math,70,68,97.1,68,31,45.6,22,32.4,*,*,*,*,15,22.1,2485
New London School District,0950011,Science and Technology Magnet School of Southeastern Connecticut,0951311,8,ELA,60,59,98.3,59,21,35.6,19,32.2,*,*,*,*,19,32.2,2519
New London School District,0950011,Science and Technology Magnet School of Southeastern Connecticut,0951311,8,Math,60,59,98.3,59,32,54.2,18,30.5,*,*,*,*,9,15.3,2493
New London School District,0950011,Winthrop STEM Elementary Magnet School,0950811,3,ELA,80,80,100,80,18,22.5,12,15,23,28.8,27,33.8,50,62.5,2449
New London School District,0950011,Winthrop STEM Elementary Magnet School,0950811,3,Math,80,80,100,80,20,25,14,17.5,31,38.8,15,18.8,46,57.5,2438
New London School District,0950011,Winthrop STEM Elementary Magnet School,0950811,4,ELA,85,85,100,85,19,22.4,20,23.5,17,20,29,34.1,46,54.1,2486
New London School District,0950011,Winthrop STEM Elementary Magnet School,0950811,4,Math,85,84,98.8,84,14,16.7,27,32.1,16,19,27,32.1,43,51.2,2497
New London School District,0950011,Winthrop STEM Elementary Magnet School,0950811,5,ELA,74,74,100,74,28,37.8,11,14.9,17,23,18,24.3,35,47.3,2497
New London School District,0950011,Winthrop STEM Elementary Magnet School,0950811,5,Math,74,74,100,74,28,37.8,22,29.7,10,13.5,14,18.9,24,32.4,2485
New Milford School District,0960011,Sarah Noble Intermediate School,0960911,3,ELA,253,251,99.2,251,68,27.1,71,28.3,60,23.9,52,20.7,112,44.6,2416
New Milford School District,0960011,Sarah Noble Intermediate School,0960911,3,Math,252,247,98,247,56,22.7,56,22.7,91,36.8,44,17.8,135,54.7,2434
New Milford School District,0960011,Sarah Noble Intermediate School,0960911,4,ELA,261,258,98.9,258,66,25.6,53,20.5,71,27.5,68,26.4,139,53.9,2475
New Milford School District,0960011,Sarah Noble Intermediate School,0960911,4,Math,261,256,98.1,256,35,13.7,78,30.5,97,37.9,46,18,143,55.9,2490
New Milford School District,0960011,Sarah Noble Intermediate School,0960911,5,ELA,286,283,99,283,64,22.6,58,20.5,94,33.2,67,23.7,161,56.9,2513
New Milford School District,0960011,Sarah Noble Intermediate School,0960911,5,Math,286,280,97.9,279,55,19.7,87,31.2,72,25.8,65,23.3,137,49.1,2521
New Milford School District,0960011,Schaghticoke Middle School,0965211,6,ELA,321,311,96.9,311,39,12.5,77,24.8,131,42.1,64,20.6,195,62.7,2551
New Milford School District,0960011,Schaghticoke Middle School,0965211,6,Math,321,309,96.3,309,60,19.4,95,30.7,87,28.2,67,21.7,154,49.8,2544
New Milford School District,0960011,Schaghticoke Middle School,0965211,7,ELA,319,317,99.4,317,57,18,81,25.6,127,40.1,52,16.4,179,56.5,2562
New Milford School District,0960011,Schaghticoke Middle School,0965211,7,Math,319,317,99.4,317,65,20.5,93,29.3,97,30.6,62,19.6,159,50.2,2556
New Milford School District,0960011,Schaghticoke Middle School,0965211,8,ELA,341,321,94.1,321,61,19,74,23.1,128,39.9,58,18.1,186,57.9,2578
New Milford School District,0960011,Schaghticoke Middle School,0965211,8,Math,341,323,94.7,322,79,24.5,79,24.5,90,28,74,23,164,50.9,2576
Newington School District,0940011,Anna Reynolds School,0940611,3,ELA,92,92,100,92,17,18.5,26,28.3,24,26.1,25,27.2,49,53.3,2437
Newington School District,0940011,Anna Reynolds School,0940611,3,Math,91,90,98.9,90,15,16.7,24,26.7,34,37.8,17,18.9,51,56.7,2442
Newington School District,0940011,Anna Reynolds School,0940611,4,ELA,77,77,100,77,19,24.7,10,13,16,20.8,32,41.6,48,62.3,2499
Newington School District,0940011,Anna Reynolds School,0940611,4,Math,77,77,100,77,*,*,*,*,27,35.1,25,32.5,52,67.5,2513
Newington School District,0940011,Elizabeth Green School,0940211,3,ELA,54,54,100,54,12,22.2,14,25.9,16,29.6,12,22.2,28,51.9,2430
Newington School District,0940011,Elizabeth Green School,0940211,3,Math,55,55,100,55,10,18.2,10,18.2,24,43.6,11,20,35,63.6,2438
Newington School District,0940011,Elizabeth Green School,0940211,4,ELA,63,63,100,62,9,14.5,10,16.1,29,46.8,14,22.6,43,69.4,2493
Newington School District,0940011,Elizabeth Green School,0940211,4,Math,63,63,100,62,7,11.3,15,24.2,31,50,9,14.5,40,64.5,2495
Newington School District,0940011,John Paterson School,0940811,3,ELA,65,65,100,65,8,12.3,19,29.2,19,29.2,19,29.2,38,58.5,2444
Newington School District,0940011,John Paterson School,0940811,3,Math,65,65,100,65,12,18.5,17,26.2,26,40,10,15.4,36,55.4,2439
Newington School District,0940011,John Paterson School,0940811,4,ELA,84,84,100,84,17,20.2,18,21.4,27,32.1,22,26.2,49,58.3,2483
Newington School District,0940011,John Paterson School,0940811,4,Math,84,84,100,84,*,*,24,28.6,38,45.2,*,*,*,*,2501
Newington School District,0940011,John Wallace Middle School,0945311,5,ELA,159,159,100,159,56,35.2,27,17,48,30.2,28,17.6,76,47.8,2486
Newington School District,0940011,John Wallace Middle School,0945311,5,Math,158,158,100,158,54,34.2,43,27.2,33,20.9,28,17.7,61,38.6,2495
Newington School District,0940011,John Wallace Middle School,0945311,6,ELA,173,172,99.4,172,17,9.9,43,25,84,48.8,28,16.3,112,65.1,2548
Newington School District,0940011,John Wallace Middle School,0945311,6,Math,173,171,98.8,171,33,19.3,55,32.2,45,26.3,38,22.2,83,48.5,2538
Newington School District,0940011,John Wallace Middle School,0945311,7,ELA,177,177,100,176,24,13.6,46,26.1,83,47.2,23,13.1,106,60.2,2569
Newington School District,0940011,John Wallace Middle School,0945311,7,Math,177,176,99.4,176,35,19.9,48,27.3,60,34.1,33,18.8,93,52.8,2562
Newington School District,0940011,John Wallace Middle School,0945311,8,ELA,166,166,100,166,25,15.1,50,30.1,72,43.4,19,11.4,91,54.8,2570
Newington School District,0940011,John Wallace Middle School,0945311,8,Math,166,166,100,166,44,26.5,53,31.9,31,18.7,38,22.9,69,41.6,2566
Newington School District,0940011,Martin Kellogg Middle School,0945111,5,ELA,153,153,100,153,50,32.7,28,18.3,44,28.8,31,20.3,75,49,2496
Newington School District,0940011,Martin Kellogg Middle School,0945111,5,Math,152,151,99.3,151,41,27.2,55,36.4,30,19.9,25,16.6,55,36.4,2501
Newington School District,0940011,Martin Kellogg Middle School,0945111,6,ELA,165,163,98.8,163,29,17.8,51,31.3,59,36.2,24,14.7,83,50.9,2529
Newington School District,0940011,Martin Kellogg Middle School,0945111,6,Math,165,163,98.8,163,23,14.1,50,30.7,43,26.4,47,28.8,90,55.2,2551
Newington School District,0940011,Martin Kellogg Middle School,0945111,7,ELA,161,160,99.4,160,20,12.5,33,20.6,53,33.1,54,33.8,107,66.9,2590
Newington School District,0940011,Martin Kellogg Middle School,0945111,7,Math,163,162,99.4,162,26,16,32,19.8,41,25.3,63,38.9,104,64.2,2589
Newington School District,0940011,Martin Kellogg Middle School,0945111,8,ELA,157,157,100,157,29,18.5,50,31.8,57,36.3,21,13.4,78,49.7,2566
Newington School District,0940011,Martin Kellogg Middle School,0945111,8,Math,157,157,100,157,33,21,36,22.9,50,31.8,38,24.2,88,56.1,2587
Newington School District,0940011,Ruth Chaffee School,0940711,3,ELA,65,65,100,65,17,26.2,7,10.8,17,26.2,24,36.9,41,63.1,2446
Newington School District,0940011,Ruth Chaffee School,0940711,3,Math,65,65,100,65,14,21.5,14,21.5,18,27.7,19,29.2,37,56.9,2442
Newington School District,0940011,Ruth Chaffee School,0940711,4,ELA,71,71,100,71,20,28.2,13,18.3,18,25.4,20,28.2,38,53.5,2480
Newington School District,0940011,Ruth Chaffee School,0940711,4,Math,71,71,100,71,7,9.9,21,29.6,29,40.8,14,19.7,43,60.6,2498
Newtown School District,0970011,Hawley Elementary School,0970111,3,ELA,71,71,100,71,8,11.3,12,16.9,16,22.5,35,49.3,51,71.8,2477
Newtown School District,0970011,Hawley Elementary School,0970111,3,Math,71,71,100,71,11,15.5,13,18.3,27,38,20,28.2,47,66.2,2470
Newtown School District,0970011,Hawley Elementary School,0970111,4,ELA,63,63,100,63,*,*,*,*,13,20.6,35,55.6,48,76.2,2528
Newtown School District,0970011,Hawley Elementary School,0970111,4,Math,63,63,100,63,*,*,*,*,22,34.9,30,47.6,52,82.5,2545
Newtown School District,0970011,Head O'Meadow Elementary School,0970411,3,ELA,62,62,100,62,*,*,*,*,24,38.7,23,37.1,47,75.8,2466
Newtown School District,0970011,Head O'Meadow Elementary School,0970411,3,Math,62,62,100,62,*,*,*,*,23,37.1,20,32.3,43,69.4,2473
Newtown School District,0970011,Head O'Meadow Elementary School,0970411,4,ELA,54,53,98.1,53,*,*,*,*,11,20.8,32,60.4,43,81.1,2543
Newtown School District,0970011,Head O'Meadow Elementary School,0970411,4,Math,54,53,98.1,53,*,*,*,*,21,39.6,19,35.8,40,75.5,2524
Newtown School District,0970011,Middle Gate Elementary School,0970311,3,ELA,70,69,98.6,69,9,13,10,14.5,19,27.5,31,44.9,50,72.5,2476
Newtown School District,0970011,Middle Gate Elementary School,0970311,3,Math,70,69,98.6,69,*,*,*,*,25,36.2,30,43.5,55,79.7,2491
Newtown School District,0970011,Middle Gate Elementary School,0970311,4,ELA,81,81,100,81,8,9.9,12,14.8,20,24.7,41,50.6,61,75.3,2520
Newtown School District,0970011,Middle Gate Elementary School,0970311,4,Math,81,81,100,81,*,*,*,*,29,35.8,28,34.6,57,70.4,2523
Newtown School District,0970011,Newtown Middle School,0975111,7,ELA,337,335,99.4,335,15,4.5,56,16.7,151,45.1,113,33.7,264,78.8,2611
Newtown School District,0970011,Newtown Middle School,0975111,7,Math,337,335,99.4,335,28,8.4,59,17.6,84,25.1,164,49,248,74,2623
