District,District Code,School,School Code,Grade,Subject,Total Number of Students,Total Number Tested,Smarter Balanced Participation Rate,Total Number with Scored Tests,Count,%,Count,%,Count,%,Count,%,Count,%,Average VSS
Regional School District 18,2180012,Mile Creek School,2180212,5,Math,45,45,100,45,*,*,*,*,11,24.4,26,57.8,37,82.2,2582
Ridgefield School District,1180011,Barlow Mountain Elementary School,1180811,3,ELA,56,54,96.4,54,0,0,11,20.4,15,27.8,28,51.9,43,79.6,2490
Ridgefield School District,1180011,Barlow Mountain Elementary School,1180811,3,Math,56,54,96.4,54,*,*,*,*,18,33.3,21,38.9,39,72.2,2486
Ridgefield School District,1180011,Barlow Mountain Elementary School,1180811,4,ELA,55,51,92.7,51,*,*,*,*,10,19.6,35,68.6,45,88.2,2557
Ridgefield School District,1180011,Barlow Mountain Elementary School,1180811,4,Math,55,51,92.7,51,*,*,*,*,15,29.4,31,60.8,46,90.2,2558
Ridgefield School District,1180011,Barlow Mountain Elementary School,1180811,5,ELA,56,56,100,56,*,*,*,*,20,35.7,27,48.2,47,83.9,2565
Ridgefield School District,1180011,Barlow Mountain Elementary School,1180811,5,Math,56,56,100,56,*,*,16,28.6,*,*,21,37.5,*,*,2545
Ridgefield School District,1180011,Branchville Elementary School,1180611,3,ELA,68,68,100,68,*,*,*,*,13,19.1,45,66.2,58,85.3,2505
Ridgefield School District,1180011,Branchville Elementary School,1180611,3,Math,68,68,100,68,*,*,*,*,31,45.6,29,42.6,60,88.2,2493
Ridgefield School District,1180011,Branchville Elementary School,1180611,4,ELA,63,62,98.4,62,*,*,*,*,15,24.2,37,59.7,52,83.9,2543
Ridgefield School District,1180011,Branchville Elementary School,1180611,4,Math,63,62,98.4,62,*,*,*,*,20,32.3,31,50,51,82.3,2544
Ridgefield School District,1180011,Branchville Elementary School,1180611,5,ELA,59,59,100,59,*,*,*,*,25,42.4,31,52.5,56,94.9,2595
Ridgefield School District,1180011,Branchville Elementary School,1180611,5,Math,59,59,100,59,*,*,*,*,13,22,34,57.6,47,79.7,2574
Ridgefield School District,1180011,East Ridge Middle School,1185111,6,ELA,194,193,99.5,193,19,9.8,36,18.7,85,44,53,27.5,138,71.5,2567
Ridgefield School District,1180011,East Ridge Middle School,1185111,6,Math,194,193,99.5,193,21,10.9,64,33.2,53,27.5,55,28.5,108,56,2566
Ridgefield School District,1180011,East Ridge Middle School,1185111,7,ELA,255,252,98.8,252,11,4.4,29,11.5,101,40.1,111,44,212,84.1,2628
Ridgefield School District,1180011,East Ridge Middle School,1185111,7,Math,255,252,98.8,252,19,7.5,50,19.8,62,24.6,121,48,183,72.6,2617
Ridgefield School District,1180011,East Ridge Middle School,1185111,8,ELA,242,225,93,225,15,6.7,42,18.7,90,40,78,34.7,168,74.7,2625
Ridgefield School District,1180011,East Ridge Middle School,1185111,8,Math,242,223,92.1,223,31,13.9,43,19.3,66,29.6,83,37.2,149,66.8,2616
Ridgefield School District,1180011,Farmingville Elementary School,1180411,3,ELA,53,52,98.1,52,*,*,*,*,18,34.6,24,46.2,42,80.8,2484
Ridgefield School District,1180011,Farmingville Elementary School,1180411,3,Math,53,52,98.1,52,*,*,*,*,24,46.2,20,38.5,44,84.6,2492
Ridgefield School District,1180011,Farmingville Elementary School,1180411,4,ELA,60,60,100,60,*,*,*,*,14,23.3,32,53.3,46,76.7,2532
Ridgefield School District,1180011,Farmingville Elementary School,1180411,4,Math,60,60,100,60,*,*,*,*,17,28.3,25,41.7,42,70,2525
Ridgefield School District,1180011,Farmingville Elementary School,1180411,5,ELA,76,76,100,76,*,*,*,*,27,35.5,39,51.3,66,86.8,2587
Ridgefield School District,1180011,Farmingville Elementary School,1180411,5,Math,76,76,100,76,*,*,*,*,18,23.7,39,51.3,57,75,2569
Ridgefield School District,1180011,Ridgebury Elementary School,1180311,3,ELA,47,47,100,47,*,*,*,*,16,34,25,53.2,41,87.2,2491
Ridgefield School District,1180011,Ridgebury Elementary School,1180311,3,Math,47,47,100,47,*,*,*,*,13,27.7,29,61.7,42,89.4,2521
Ridgefield School District,1180011,Ridgebury Elementary School,1180311,4,ELA,50,48,96,48,*,*,*,*,13,27.1,29,60.4,42,87.5,2553
Ridgefield School District,1180011,Ridgebury Elementary School,1180311,4,Math,50,49,98,49,*,*,*,*,18,36.7,23,46.9,41,83.7,2545
Ridgefield School District,1180011,Ridgebury Elementary School,1180311,5,ELA,64,61,95.3,61,*,*,*,*,20,32.8,34,55.7,54,88.5,2586
Ridgefield School District,1180011,Ridgebury Elementary School,1180311,5,Math,64,61,95.3,61,*,*,*,*,17,27.9,23,37.7,40,65.6,2555
Ridgefield School District,1180011,Scotland Elementary School,1180511,3,ELA,61,61,100,61,*,*,6,9.8,14,23,40,65.6,54,88.5,2512
Ridgefield School District,1180011,Scotland Elementary School,1180511,3,Math,61,61,100,61,*,*,9,14.8,28,45.9,22,36.1,50,82,2489
Ridgefield School District,1180011,Scotland Elementary School,1180511,4,ELA,58,57,98.3,57,*,*,*,*,10,17.5,39,68.4,49,86,2556
Ridgefield School District,1180011,Scotland Elementary School,1180511,4,Math,58,57,98.3,57,*,*,9,15.8,18,31.6,28,49.1,46,80.7,2545
Ridgefield School District,1180011,Scotland Elementary School,1180511,5,ELA,76,73,96.1,73,0,0,*,*,18,24.7,53,72.6,71,97.3,2619
Ridgefield School District,1180011,Scotland Elementary School,1180511,5,Math,76,73,96.1,73,*,*,6,8.2,21,28.8,45,61.6,66,90.4,2596
Ridgefield School District,1180011,Scotts Ridge Middle School,1185211,6,ELA,179,175,97.8,175,10,5.7,26,14.9,62,35.4,77,44,139,79.4,2597
Ridgefield School District,1180011,Scotts Ridge Middle School,1185211,6,Math,179,174,97.2,174,19,10.9,41,23.6,42,24.1,72,41.4,114,65.5,2584
Ridgefield School District,1180011,Scotts Ridge Middle School,1185211,7,ELA,168,158,94,158,12,7.6,19,12,57,36.1,70,44.3,127,80.4,2621
Ridgefield School District,1180011,Scotts Ridge Middle School,1185211,7,Math,168,157,93.5,157,14,8.9,25,15.9,43,27.4,75,47.8,118,75.2,2620
Ridgefield School District,1180011,Scotts Ridge Middle School,1185211,8,ELA,153,148,96.7,148,21,14.2,17,11.5,68,45.9,42,28.4,110,74.3,2613
Ridgefield School District,1180011,Scotts Ridge Middle School,1185211,8,Math,153,147,96.1,147,29,19.7,28,19,36,24.5,54,36.7,90,61.2,2606
Ridgefield School District,1180011,Veterans Park Elementary School,1180211,3,ELA,53,53,100,53,6,11.3,9,17,16,30.2,22,41.5,38,71.7,2466
Ridgefield School District,1180011,Veterans Park Elementary School,1180211,3,Math,53,53,100,53,*,*,*,*,20,37.7,20,37.7,40,75.5,2474
Ridgefield School District,1180011,Veterans Park Elementary School,1180211,4,ELA,53,52,98.1,52,8,15.4,7,13.5,17,32.7,20,38.5,37,71.2,2506
Ridgefield School District,1180011,Veterans Park Elementary School,1180211,4,Math,53,52,98.1,52,*,*,14,26.9,21,40.4,*,*,*,*,2509
Ridgefield School District,1180011,Veterans Park Elementary School,1180211,5,ELA,52,50,96.2,50,*,*,*,*,13,26,30,60,43,86,2593
Ridgefield School District,1180011,Veterans Park Elementary School,1180211,5,Math,52,50,96.2,50,*,*,*,*,14,28,27,54,41,82,2592
Rocky Hill School District,1190011,Albert D. Griswold Middle School,1195111,5,ELA,49,49,100,49,*,*,*,*,17,34.7,20,40.8,37,75.5,2558
Rocky Hill School District,1190011,Albert D. Griswold Middle School,1195111,5,Math,49,49,100,49,8,16.3,9,18.4,9,18.4,23,46.9,32,65.3,2561
Rocky Hill School District,1190011,Albert D. Griswold Middle School,1195111,6,ELA,197,196,99.5,196,20,10.2,21,10.7,70,35.7,85,43.4,155,79.1,2591
Rocky Hill School District,1190011,Albert D. Griswold Middle School,1195111,6,Math,197,196,99.5,196,20,10.2,40,20.4,49,25,87,44.4,136,69.4,2591
Rocky Hill School District,1190011,Albert D. Griswold Middle School,1195111,7,ELA,191,191,100,191,12,6.3,29,15.2,80,41.9,70,36.6,150,78.5,2614
Rocky Hill School District,1190011,Albert D. Griswold Middle School,1195111,7,Math,190,190,100,190,27,14.2,56,29.5,49,25.8,58,30.5,107,56.3,2581
Rocky Hill School District,1190011,Albert D. Griswold Middle School,1195111,8,ELA,186,186,100,186,7,3.8,25,13.4,86,46.2,68,36.6,154,82.8,2636
Rocky Hill School District,1190011,Albert D. Griswold Middle School,1195111,8,Math,186,186,100,186,19,10.2,57,30.6,44,23.7,66,35.5,110,59.1,2615
Rocky Hill School District,1190011,Myrtle H. Stevens School,1190411,3,ELA,106,106,100,106,13,12.3,19,17.9,26,24.5,48,45.3,74,69.8,2463
Rocky Hill School District,1190011,Myrtle H. Stevens School,1190411,3,Math,105,105,100,105,14,13.3,12,11.4,39,37.1,40,38.1,79,75.2,2467
Rocky Hill School District,1190011,Myrtle H. Stevens School,1190411,4,ELA,103,103,100,103,14,13.6,20,19.4,29,28.2,40,38.8,69,67,2507
Rocky Hill School District,1190011,Myrtle H. Stevens School,1190411,4,Math,103,103,100,103,12,11.7,32,31.1,37,35.9,22,21.4,59,57.3,2497
Rocky Hill School District,1190011,Myrtle H. Stevens School,1190411,5,ELA,71,70,98.6,70,9,12.9,11,15.7,27,38.6,23,32.9,50,71.4,2544
Rocky Hill School District,1190011,Myrtle H. Stevens School,1190411,5,Math,71,70,98.6,70,11,15.7,13,18.6,22,31.4,24,34.3,46,65.7,2544
Rocky Hill School District,1190011,West Hill School,1190511,3,ELA,129,129,100,129,7,5.4,17,13.2,37,28.7,68,52.7,105,81.4,2491
Rocky Hill School District,1190011,West Hill School,1190511,3,Math,128,128,100,128,*,*,*,*,45,35.2,66,51.6,111,86.7,2505
Rocky Hill School District,1190011,West Hill School,1190511,4,ELA,101,101,100,101,14,13.9,11,10.9,26,25.7,50,49.5,76,75.2,2523
Rocky Hill School District,1190011,West Hill School,1190511,4,Math,101,101,100,101,*,*,*,*,30,29.7,51,50.5,81,80.2,2552
Rocky Hill School District,1190011,West Hill School,1190511,5,ELA,77,77,100,77,*,*,*,*,27,35.1,40,51.9,67,87,2578
Rocky Hill School District,1190011,West Hill School,1190511,5,Math,77,77,100,77,*,*,*,*,21,27.3,36,46.8,57,74,2575
Salem School District,1210011,Salem Elementary School,1210111,3,ELA,40,40,100,40,*,*,*,*,13,32.5,20,50,33,82.5,2490
Salem School District,1210011,Salem Elementary School,1210111,3,Math,40,40,100,40,*,*,*,*,10,25,22,55,32,80,2497
Salem School District,1210011,Salem Elementary School,1210111,4,ELA,34,34,100,34,0,0,*,*,*,*,20,58.8,*,*,2557
Salem School District,1210011,Salem Elementary School,1210111,4,Math,34,34,100,34,0,0,*,*,*,*,26,76.5,*,*,2590
Salem School District,1210011,Salem Elementary School,1210111,5,ELA,39,39,100,39,6,15.4,6,15.4,13,33.3,14,35.9,27,69.2,2536
Salem School District,1210011,Salem Elementary School,1210111,5,Math,39,39,100,39,7,17.9,14,35.9,9,23.1,9,23.1,18,46.2,2527
Salem School District,1210011,Salem Elementary School,1210111,6,ELA,45,45,100,45,*,*,*,*,16,35.6,23,51.1,39,86.7,2611
Salem School District,1210011,Salem Elementary School,1210111,6,Math,45,45,100,45,*,*,*,*,15,33.3,15,33.3,30,66.7,2580
Salem School District,1210011,Salem Elementary School,1210111,7,ELA,61,61,100,61,*,*,*,*,24,39.3,22,36.1,46,75.4,2605
Salem School District,1210011,Salem Elementary School,1210111,7,Math,61,61,100,61,14,23,17,27.9,13,21.3,17,27.9,30,49.2,2574
Salem School District,1210011,Salem Elementary School,1210111,8,ELA,34,34,100,34,*,*,*,*,10,29.4,13,38.2,23,67.6,2600
Salem School District,1210011,Salem Elementary School,1210111,8,Math,34,34,100,34,7,20.6,8,23.5,11,32.4,8,23.5,19,55.9,2583
Salisbury School District,1220011,Salisbury Central School,1220111,3,ELA,28,27,96.4,27,*,*,*,*,10,37,13,48.1,23,85.2,2490
Salisbury School District,1220011,Salisbury Central School,1220111,3,Math,28,27,96.4,27,*,*,*,*,9,33.3,12,44.4,21,77.8,2485
Salisbury School District,1220011,Salisbury Central School,1220111,4,ELA,28,28,100,28,*,*,*,*,7,25,15,53.6,22,78.6,2549
Salisbury School District,1220011,Salisbury Central School,1220111,4,Math,28,28,100,28,*,*,8,28.6,*,*,12,42.9,*,*,2533
Salisbury School District,1220011,Salisbury Central School,1220111,5,ELA,33,33,100,33,*,*,*,*,14,42.4,10,30.3,24,72.7,2540
Salisbury School District,1220011,Salisbury Central School,1220111,5,Math,33,33,100,33,8,24.2,8,24.2,11,33.3,6,18.2,17,51.5,2514
Salisbury School District,1220011,Salisbury Central School,1220111,6,ELA,26,26,100,26,*,*,7,26.9,10,38.5,*,*,*,*,2566
Salisbury School District,1220011,Salisbury Central School,1220111,6,Math,26,26,100,26,*,*,10,38.5,*,*,7,26.9,*,*,2565
Salisbury School District,1220011,Salisbury Central School,1220111,7,ELA,30,30,100,30,*,*,*,*,15,50,10,33.3,25,83.3,2616
Salisbury School District,1220011,Salisbury Central School,1220111,7,Math,30,30,100,30,*,*,*,*,11,36.7,12,40,23,76.7,2613
Salisbury School District,1220011,Salisbury Central School,1220111,8,ELA,39,38,97.4,38,*,*,*,*,13,34.2,17,44.7,30,78.9,2654
Salisbury School District,1220011,Salisbury Central School,1220111,8,Math,39,38,97.4,38,*,*,*,*,10,26.3,19,50,29,76.3,2650
Scotland School District,1230011,Scotland Elementary School,1230111,3,ELA,11,11,*,11,*,*,*,*,*,*,*,*,*,*,*
Scotland School District,1230011,Scotland Elementary School,1230111,3,Math,11,11,*,11,*,*,*,*,*,*,*,*,*,*,*
Scotland School District,1230011,Scotland Elementary School,1230111,4,ELA,16,16,*,16,*,*,*,*,*,*,*,*,*,*,*
Scotland School District,1230011,Scotland Elementary School,1230111,4,Math,16,16,*,16,*,*,*,*,*,*,*,*,*,*,*
Scotland School District,1230011,Scotland Elementary School,1230111,5,ELA,12,12,*,12,*,*,*,*,*,*,*,*,*,*,*
Scotland School District,1230011,Scotland Elementary School,1230111,5,Math,12,12,*,12,*,*,*,*,*,*,*,*,*,*,*
Scotland School District,1230011,Scotland Elementary School,1230111,6,ELA,16,16,*,16,*,*,*,*,*,*,*,*,*,*,*
Scotland School District,1230011,Scotland Elementary School,1230111,6,Math,17,17,*,17,*,*,*,*,*,*,*,*,*,*,*
Seymour School District,1240011,Bungay School,1240111,3,ELA,84,83,98.8,83,13,15.7,21,25.3,20,24.1,29,34.9,49,59,2453
Seymour School District,1240011,Bungay School,1240111,3,Math,84,83,98.8,83,18,21.7,20,24.1,27,32.5,18,21.7,45,54.2,2435
Seymour School District,1240011,Bungay School,1240111,4,ELA,88,86,97.7,86,22,25.6,18,20.9,22,25.6,24,27.9,46,53.5,2474
Seymour School District,1240011,Bungay School,1240111,4,Math,88,86,97.7,86,12,14,37,43,25,29.1,12,14,37,43,2477
Seymour School District,1240011,Bungay School,1240111,5,ELA,88,87,98.9,87,14,16.1,20,23,29,33.3,24,27.6,53,60.9,2524
Seymour School District,1240011,Bungay School,1240111,5,Math,88,87,98.9,87,20,23,24,27.6,20,23,23,26.4,43,49.4,2520
Seymour School District,1240011,Chatfield-LoPresti School,1240211,3,ELA,80,80,100,80,23,28.8,18,22.5,18,22.5,21,26.3,39,48.8,2429
Seymour School District,1240011,Chatfield-LoPresti School,1240211,3,Math,80,80,100,80,26,32.5,19,23.8,23,28.8,12,15,35,43.8,2415
Seymour School District,1240011,Chatfield-LoPresti School,1240211,4,ELA,99,99,100,99,20,20.2,20,20.2,30,30.3,29,29.3,59,59.6,2484
Seymour School District,1240011,Chatfield-LoPresti School,1240211,4,Math,99,99,100,99,14,14.1,29,29.3,38,38.4,18,18.2,56,56.6,2486
Seymour School District,1240011,Chatfield-LoPresti School,1240211,5,ELA,88,88,100,88,15,17,16,18.2,26,29.5,31,35.2,57,64.8,2537
Seymour School District,1240011,Chatfield-LoPresti School,1240211,5,Math,88,88,100,88,20,22.7,16,18.2,18,20.5,34,38.6,52,59.1,2542
Seymour School District,1240011,Seymour Middle School,1245111,6,ELA,161,158,98.1,158,43,27.2,37,23.4,56,35.4,22,13.9,78,49.4,2521
Seymour School District,1240011,Seymour Middle School,1245111,6,Math,161,158,98.1,158,39,24.7,43,27.2,32,20.3,44,27.8,76,48.1,2542
Seymour School District,1240011,Seymour Middle School,1245111,7,ELA,167,165,98.8,165,33,20,49,29.7,64,38.8,19,11.5,83,50.3,2548
Seymour School District,1240011,Seymour Middle School,1245111,7,Math,167,165,98.8,165,37,22.4,46,27.9,50,30.3,32,19.4,82,49.7,2555
Seymour School District,1240011,Seymour Middle School,1245111,8,ELA,182,179,98.4,179,36,20.1,61,34.1,57,31.8,25,14,82,45.8,2564
Seymour School District,1240011,Seymour Middle School,1245111,8,Math,182,178,97.8,178,52,29.2,49,27.5,45,25.3,32,18,77,43.3,2559
Sharon School District,1250011,Sharon Center School,1250111,3,ELA,19,18,*,18,*,*,*,*,*,*,*,*,*,*,*
Sharon School District,1250011,Sharon Center School,1250111,3,Math,19,18,*,18,*,*,*,*,*,*,*,*,*,*,*
Sharon School District,1250011,Sharon Center School,1250111,4,ELA,14,14,*,14,*,*,*,*,*,*,*,*,*,*,*
Sharon School District,1250011,Sharon Center School,1250111,4,Math,14,14,*,14,*,*,*,*,*,*,*,*,*,*,*
Sharon School District,1250011,Sharon Center School,1250111,5,ELA,20,19,95,19,*,*,*,*,*,*,*,*,*,*,*
Sharon School District,1250011,Sharon Center School,1250111,5,Math,20,17,85,17,*,*,*,*,*,*,*,*,*,*,*
Sharon School District,1250011,Sharon Center School,1250111,6,ELA,11,11,*,11,*,*,*,*,*,*,*,*,*,*,*
Sharon School District,1250011,Sharon Center School,1250111,6,Math,11,11,*,11,*,*,*,*,*,*,*,*,*,*,*
Sharon School District,1250011,Sharon Center School,1250111,7,ELA,17,17,*,17,*,*,*,*,*,*,*,*,*,*,*
Sharon School District,1250011,Sharon Center School,1250111,7,Math,17,17,*,17,*,*,*,*,*,*,*,*,*,*,*
Sharon School District,1250011,Sharon Center School,1250111,8,ELA,16,15,*,15,*,*,*,*,*,*,*,*,*,*,*
Sharon School District,1250011,Sharon Center School,1250111,8,Math,16,15,*,15,*,*,*,*,*,*,*,*,*,*,*
Shelton School District,1260011,Alternative Learning Center 1,1260211,4,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Shelton School District,1260011,Alternative Learning Center 1,1260211,4,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Shelton School District,1260011,Booth Hill School,1261011,3,ELA,81,81,100,81,*,*,8,9.9,17,21,48,59.3,65,80.2,2493
Shelton School District,1260011,Booth Hill School,1261011,3,Math,81,81,100,81,*,*,14,17.3,25,30.9,36,44.4,61,75.3,2482
Shelton School District,1260011,Booth Hill School,1261011,4,ELA,58,58,100,58,*,*,6,10.3,20,34.5,28,48.3,48,82.8,2536
Shelton School District,1260011,Booth Hill School,1261011,4,Math,58,58,100,58,*,*,9,15.5,17,29.3,30,51.7,47,81,2542
Shelton School District,1260011,Elizabeth Shelton School,1260511,3,ELA,91,91,100,91,6,6.6,17,18.7,27,29.7,41,45.1,68,74.7,2477
Shelton School District,1260011,Elizabeth Shelton School,1260511,3,Math,91,91,100,91,7,7.7,13,14.3,37,40.7,34,37.4,71,78,2474
Shelton School District,1260011,Elizabeth Shelton School,1260511,4,ELA,108,108,100,108,7,6.5,13,12,26,24.1,62,57.4,88,81.5,2542
Shelton School District,1260011,Elizabeth Shelton School,1260511,4,Math,108,108,100,108,6,5.6,25,23.1,33,30.6,44,40.7,77,71.3,2525
Shelton School District,1260011,Intermediate School,1265111,7,ELA,390,386,99,386,56,14.5,71,18.4,160,41.5,99,25.6,259,67.1,2581
Shelton School District,1260011,Intermediate School,1265111,7,Math,390,386,99,386,71,18.4,92,23.8,123,31.9,100,25.9,223,57.8,2571
Shelton School District,1260011,Intermediate School,1265111,8,ELA,374,369,98.7,369,33,8.9,65,17.6,167,45.3,104,28.2,271,73.4,2613
Shelton School District,1260011,Intermediate School,1265111,8,Math,373,368,98.7,368,51,13.9,82,22.3,97,26.4,138,37.5,235,63.9,2609
Shelton School District,1260011,Long Hill School,1260811,3,ELA,75,73,97.3,73,9,12.3,14,19.2,27,37,23,31.5,50,68.5,2461
Shelton School District,1260011,Long Hill School,1260811,3,Math,75,73,97.3,73,12,16.4,14,19.2,28,38.4,19,26,47,64.4,2455
Shelton School District,1260011,Long Hill School,1260811,4,ELA,67,67,100,67,9,13.4,13,19.4,20,29.9,25,37.3,45,67.2,2509
Shelton School District,1260011,Long Hill School,1260811,4,Math,67,67,100,67,*,*,*,*,26,38.8,24,35.8,50,74.6,2519
Shelton School District,1260011,Mohegan School,1260911,3,ELA,55,55,100,55,*,*,*,*,10,18.2,37,67.3,47,85.5,2509
Shelton School District,1260011,Mohegan School,1260911,3,Math,55,55,100,55,*,*,*,*,13,23.6,35,63.6,48,87.3,2511
Shelton School District,1260011,Mohegan School,1260911,4,ELA,68,68,100,68,9,13.2,9,13.2,21,30.9,29,42.6,50,73.5,2515
Shelton School District,1260011,Mohegan School,1260911,4,Math,68,68,100,68,8,11.8,21,30.9,20,29.4,19,27.9,39,57.4,2502
Shelton School District,1260011,Perry Hill Elementary School,1261111,5,ELA,359,359,100,359,35,9.7,61,17,123,34.3,140,39,263,73.3,2549
Shelton School District,1260011,Perry Hill Elementary School,1261111,5,Math,359,359,100,359,49,13.6,112,31.2,75,20.9,123,34.3,198,55.2,2538
Shelton School District,1260011,Perry Hill Elementary School,1261111,6,ELA,366,364,99.5,364,33,9.1,74,20.3,138,37.9,119,32.7,257,70.6,2576
Shelton School District,1260011,Perry Hill Elementary School,1261111,6,Math,367,365,99.5,365,47,12.9,98,26.8,106,29,114,31.2,220,60.3,2569
Shelton School District,1260011,Sunnyside School,1260611,3,ELA,47,47,100,47,*,*,*,*,16,34,14,29.8,30,63.8,2454
Shelton School District,1260011,Sunnyside School,1260611,3,Math,47,47,100,47,*,*,*,*,24,51.1,11,23.4,35,74.5,2461
Shelton School District,1260011,Sunnyside School,1260611,4,ELA,41,40,97.6,40,*,*,8,20,*,*,22,55,*,*,2516
Shelton School District,1260011,Sunnyside School,1260611,4,Math,41,40,97.6,40,*,*,16,40,*,*,13,32.5,*,*,2503
Shelton School District,1260011,Therapeutic Learning Center,1261211,3,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Shelton School District,1260011,Therapeutic Learning Center,1261211,3,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Sherman School District,1270011,Sherman School,1270111,3,ELA,34,32,94.1,32,*,*,7,21.9,10,31.3,9,28.1,19,59.4,2444
Sherman School District,1270011,Sherman School,1270111,3,Math,34,32,94.1,32,*,*,*,*,10,31.3,12,37.5,22,68.8,2470
Sherman School District,1270011,Sherman School,1270111,4,ELA,25,25,100,25,*,*,7,28,10,40,6,24,16,64,2490
Sherman School District,1270011,Sherman School,1270111,4,Math,25,25,100,25,*,*,8,32,12,48,*,*,*,*,2504
Sherman School District,1270011,Sherman School,1270111,5,ELA,37,31,83.8,31,*,*,*,*,12,38.7,14,45.2,26,83.9,2562
Sherman School District,1270011,Sherman School,1270111,5,Math,37,31,83.8,31,*,*,10,32.3,8,25.8,12,38.7,20,64.5,2562
Sherman School District,1270011,Sherman School,1270111,6,ELA,41,39,95.1,39,7,17.9,11,28.2,13,33.3,8,20.5,21,53.8,2533
Sherman School District,1270011,Sherman School,1270111,6,Math,41,39,95.1,39,12,30.8,11,28.2,7,17.9,9,23.1,16,41,2526
Sherman School District,1270011,Sherman School,1270111,7,ELA,33,27,81.8,27,*,*,*,*,14,51.9,8,29.6,22,81.5,2604
Sherman School District,1270011,Sherman School,1270111,7,Math,33,25,75.8,25,*,*,*,*,9,36,8,32,17,68,2598
Sherman School District,1270011,Sherman School,1270111,8,ELA,40,36,90,36,*,*,13,36.1,14,38.9,*,*,*,*,2589
Sherman School District,1270011,Sherman School,1270111,8,Math,40,36,90,36,*,*,13,36.1,10,27.8,*,*,*,*,2572
Side By Side Charter School District,2700013,Side By Side Charter School,2700113,3,ELA,23,23,100,23,7,30.4,12,52.2,*,*,*,*,*,*,2394
Side By Side Charter School District,2700013,Side By Side Charter School,2700113,3,Math,23,23,100,23,7,30.4,11,47.8,*,*,*,*,*,*,2402
Side By Side Charter School District,2700013,Side By Side Charter School,2700113,4,ELA,18,18,*,18,*,*,*,*,*,*,*,*,*,*,*
Side By Side Charter School District,2700013,Side By Side Charter School,2700113,4,Math,18,18,*,18,*,*,*,*,*,*,*,*,*,*,*
Side By Side Charter School District,2700013,Side By Side Charter School,2700113,5,ELA,22,22,100,22,*,*,8,36.4,11,50,*,*,*,*,2501
Side By Side Charter School District,2700013,Side By Side Charter School,2700113,5,Math,22,22,100,22,*,*,7,31.8,*,*,*,*,*,*,2516
Side By Side Charter School District,2700013,Side By Side Charter School,2700113,6,ELA,20,20,100,20,6,30,*,*,8,40,*,*,*,*,2529
Side By Side Charter School District,2700013,Side By Side Charter School,2700113,6,Math,20,20,100,20,*,*,*,*,*,*,7,35,*,*,2546
Side By Side Charter School District,2700013,Side By Side Charter School,2700113,7,ELA,24,24,100,24,*,*,9,37.5,7,29.2,*,*,*,*,2580
Side By Side Charter School District,2700013,Side By Side Charter School,2700113,7,Math,24,24,100,24,0,0,8,33.3,7,29.2,9,37.5,16,66.7,2611
Side By Side Charter School District,2700013,Side By Side Charter School,2700113,8,ELA,20,20,100,20,*,*,*,*,9,45,*,*,*,*,2570
Side By Side Charter School District,2700013,Side By Side Charter School,2700113,8,Math,20,20,100,20,*,*,*,*,8,40,6,30,14,70,2601
Simsbury School District,1280011,Central School,1280111,3,ELA,72,72,100,72,*,*,*,*,21,29.2,39,54.2,60,83.3,2486
Simsbury School District,1280011,Central School,1280111,3,Math,72,72,100,72,6,8.3,13,18.1,34,47.2,19,26.4,53,73.6,2464
Simsbury School District,1280011,Central School,1280111,4,ELA,46,46,100,46,0,0,*,*,*,*,28,60.9,*,*,2557
Simsbury School District,1280011,Central School,1280111,4,Math,46,46,100,46,0,0,11,23.9,17,37,18,39.1,35,76.1,2530
Simsbury School District,1280011,Central School,1280111,5,ELA,68,68,100,68,*,*,*,*,15,22.1,46,67.6,61,89.7,2605
Simsbury School District,1280011,Central School,1280111,5,Math,68,68,100,68,*,*,*,*,14,20.6,39,57.4,53,77.9,2584
Simsbury School District,1280011,Central School,1280111,6,ELA,47,47,100,47,*,*,*,*,22,46.8,17,36.2,39,83,2587
Simsbury School District,1280011,Central School,1280111,6,Math,47,47,100,47,*,*,*,*,19,40.4,16,34,35,74.5,2586
Simsbury School District,1280011,Henry James Memorial School,1285111,7,ELA,301,298,99,298,11,3.7,34,11.4,129,43.3,124,41.6,253,84.9,2628
Simsbury School District,1280011,Henry James Memorial School,1285111,7,Math,300,296,98.7,296,24,8.1,61,20.6,72,24.3,139,47,211,71.3,2612
Simsbury School District,1280011,Henry James Memorial School,1285111,8,ELA,350,346,98.9,346,12,3.5,43,12.4,137,39.6,154,44.5,291,84.1,2645
Simsbury School District,1280011,Henry James Memorial School,1285111,8,Math,350,345,98.6,345,42,12.2,72,20.9,80,23.2,151,43.8,231,67,2627
Simsbury School District,1280011,Latimer Lane School,1280611,3,ELA,55,55,100,55,7,12.7,11,20,13,23.6,24,43.6,37,67.3,2467
Simsbury School District,1280011,Latimer Lane School,1280611,3,Math,55,55,100,55,13,23.6,8,14.5,18,32.7,16,29.1,34,61.8,2446
Simsbury School District,1280011,Latimer Lane School,1280611,4,ELA,56,56,100,56,9,16.1,6,10.7,10,17.9,31,55.4,41,73.2,2537
Simsbury School District,1280011,Latimer Lane School,1280611,4,Math,56,56,100,56,6,10.7,18,32.1,16,28.6,16,28.6,32,57.1,2499
